품목명,평균가격,최고가격,최저가격,등급,일자
사과 홍로_5,15176.470588235294,17823.529411764706,12529.411764705883,중,200609
사과 홍옥_15,33181.818181818184,39000.0,27363.636363636364,중,200609
사과 홍월_15,20382.352941176472,23647.058823529413,17117.647058823528,중,200609
사과 후지_10,27525.0,37000.0,22000.0,중,200609
사과 아오리_15,9805.555555555555,14444.444444444445,5166.666666666667,하,200609
사과 양광_15,16222.222222222223,23777.777777777777,8666.666666666666,하,200609
사과 양광_5,8600.0,12400.0,4800.0,하,200609
사과 홍로_15,14769.23076923077,24384.615384615383,5153.846153846154,하,200609
사과 홍로_5,8911.764705882353,12529.411764705883,5294.117647058823,하,200609
사과 홍옥_15,18909.090909090908,27363.636363636364,10454.545454545454,하,200609
사과 홍월_15,11735.29411764706,17117.647058823528,6352.941176470588,하,200609
사과 후지_10,19035.0,22000.0,9000.0,하,200609
사과 양광_15,53729.166666666664,58750.0,48708.333333333336,특,200610
사과 양광_5,32916.666666666664,35500.0,30333.333333333332,특,200610
사과 홍로_15,32210.526315789473,32578.947368421053,31842.105263157893,특,200610
사과 홍로_5,28000.0,30600.0,25400.0,특,200610
사과 홍월_15,24250.0,27500.0,21000.0,특,200610
사과 후지_10,49388.0,50000.0,49000.0,특,200610
사과 후지_15,50236.84210526316,59368.42105263158,41105.26315789474,특,200610
사과 양광_15,42791.666666666664,48541.666666666664,37041.666666666664,상,200610
사과 양광_5,25166.666666666668,30333.333333333332,20000.0,상,200610
사과 홍로_15,27958.333333333332,32041.666666666668,23875.0,상,200610
사과 홍로_5,20900.0,25400.0,16400.0,상,200610
사과 홍옥_15,37142.857142857145,43809.52380952381,30476.190476190477,상,200610
사과 홍월_15,19750.0,21000.0,18500.0,상,200610
사과 후지_10,46426.0,49000.0,40000.0,상,200610
사과 후지_15,34973.68421052631,41105.26315789474,28842.105263157893,상,200610
사과 양광_15,31333.333333333332,36958.333333333336,25708.333333333332,중,200610
사과 양광_5,16583.333333333332,20000.0,13166.666666666666,중,200610
사과 홍로_15,19210.526315789473,23315.78947368421,15105.263157894737,중,200610
사과 홍로_5,13200.0,16400.0,10000.0,중,200610
사과 홍월_15,15000.0,18500.0,11500.0,중,200610
사과 후지_10,31266.0,40000.0,24000.0,중,200610
사과 후지_15,25473.684210526317,28842.105263157893,22105.263157894737,중,200610
사과 양광_15,16458.333333333332,25666.666666666668,7250.0,하,200610
사과 양광_5,9750.0,13166.666666666666,6333.333333333333,하,200610
사과 홍로_15,10947.368421052632,15052.631578947368,6842.105263157895,하,200610
사과 홍로_5,7300.0,10000.0,4600.0,하,200610
사과 홍월_15,8500.0,11500.0,5500.0,하,200610
사과 후지_10,22204.0,24000.0,13000.0,하,200610
사과 후지_15,13578.947368421053,22105.263157894737,5052.631578947368,하,200610
사과 양광_15,32500.0,33500.0,31500.0,특,200611
사과 후지_10,41131.0,42000.0,40000.0,특,200611
사과 후지_15,59865.38461538462,72846.15384615384,46884.61538461538,특,200611
사과 양광_15,26625.0,27375.0,25875.0,상,200611
사과 홍로_15,28000.0,30000.0,26000.0,상,200611
사과 홍옥_15,33312.5,36375.0,30250.0,상,200611
사과 후지_10,34926.0,40000.0,32000.0,상,200611
사과 후지_15,37615.38461538462,46846.153846153844,28384.615384615383,상,200611
사과 양광_15,23000.0,28500.0,17500.0,중,200611
사과 후지_10,25608.0,32000.0,24000.0,중,200611
사과 후지_15,23538.46153846154,28384.615384615383,18692.30769230769,중,200611
사과 양광_15,12250.0,16500.0,8000.0,하,200611
사과 후지_10,22563.0,24000.0,9000.0,하,200611
사과 후지_15,11230.884615384615,18692.30769230769,3769.423076923077,하,200611
사과 후지_10,40000.0,40000.0,40000.0,특,200612
사과 후지_15,67400.0,82800.0,52000.0,특,200612
사과 후지_10,34465.0,40000.0,27000.0,상,200612
사과 후지_15,42020.0,52000.0,32040.0,상,200612
사과 후지_10,24286.0,27000.0,22500.0,중,200612
사과 후지_15,26200.0,32040.0,20360.0,중,200612
사과 후지_10,20091.0,22500.0,12000.0,하,200612
사과 후지_15,12360.0,20360.0,4360.0,하,200612
사과 후지_10,60000.0,60000.0,60000.0,특,200701
사과 후지_15,65903.84615384616,80807.69230769231,51000.0,특,200701
사과 후지_10,52172.0,60000.0,47000.0,상,200701
사과 후지_15,41846.153846153844,50923.07692307692,32769.230769230766,상,200701
사과 후지_10,39480.0,47000.0,28000.0,중,200701
사과 후지_15,27557.69230769231,32769.230769230766,22346.153846153848,중,200701
사과 후지_10,25529.0,28000.0,8000.0,하,200701
사과 후지_15,13788.461538461539,22346.153846153848,5230.7692307692305,하,200701
사과 후지_10,60000.0,60000.0,60000.0,특,200702
사과 후지_15,75159.09090909091,90863.63636363637,59454.545454545456,특,200702
사과 후지_5,35473.68421052631,42263.15789473684,28684.21052631579,특,200702
사과 후지_10,51363.0,60000.0,45000.0,상,200702
사과 후지_15,49386.36363636364,59454.545454545456,39318.181818181816,상,200702
사과 후지_5,25368.42105263158,28684.21052631579,22052.63157894737,상,200702
사과 후지_10,38872.0,45000.0,30000.0,중,200702
사과 후지_15,33545.454545454544,39318.181818181816,27772.727272727272,중,200702
사과 후지_5,18789.473684210527,22052.63157894737,15526.315789473685,중,200702
사과 후지_10,26967.0,30000.0,13000.0,하,200702
사과 후지_15,17909.090909090908,27772.727272727272,8045.454545454545,하,200702
사과 후지_5,12131.578947368422,15526.315789473685,8736.842105263158,하,200702
사과 후지_10,52000.0,52000.0,52000.0,특,200703
사과 후지_15,72944.44444444444,88629.62962962964,57259.25925925926,특,200703
사과 후지_5,34000.0,40000.0,28000.0,특,200703
사과 후지_10,46162.0,52000.0,38000.0,상,200703
사과 후지_15,48240.74074074074,57222.22222222222,39259.25925925926,상,200703
사과 후지_5,26500.0,28000.0,25000.0,상,200703
사과 후지_10,30205.0,38000.0,28000.0,중,200703
사과 후지_15,32314.814814814814,39222.22222222222,25407.40740740741,중,200703
사과 후지_5,21500.0,25000.0,18000.0,중,200703
사과 후지_10,25419.0,28000.0,20000.0,하,200703
사과 후지_15,15518.518518518518,25407.40740740741,5629.62962962963,하,200703
사과 후지_5,15000.0,18000.0,12000.0,하,200703
사과 후지_10,52000.0,52000.0,52000.0,특,200704
사과 후지_15,66911.16,90920.0,57600.0,특,200704
사과 후지_10,46162.0,52000.0,38000.0,상,200704
사과 후지_15,46449.24,57520.0,40360.0,상,200704
사과 후지_10,30205.0,38000.0,28000.0,중,200704
사과 후지_15,34417.2,40360.0,27560.0,중,200704
사과 후지_10,25419.0,28000.0,20000.0,하,200704
사과 후지_15,21889.8,27560.0,6440.0,하,200704
사과 후지_15,64850.96296296296,87592.5925925926,56203.7037037037,특,200705
사과 후지_15,43768.22222222222,56092.59259259259,37666.666666666664,상,200705
사과 후지_15,31954.25925925926,37666.666666666664,24888.88888888889,중,200705
사과 후지_15,19239.0,24888.88888888889,7037.037037037037,하,200705
사과 후지_10,61154.0,62000.0,59000.0,특,200706
사과 후지_15,53776.92307692308,70169.23076923077,46884.61538461538,특,200706
사과 후지_10,54498.0,59000.0,48000.0,상,200706
사과 후지_15,34894.0,46807.692307692305,29192.30769230769,상,200706
사과 후지_10,34172.0,48000.0,30000.0,중,200706
사과 후지_15,23211.96153846154,29192.30769230769,16576.923076923078,중,200706
사과 후지_10,26174.0,30000.0,25000.0,하,200706
사과 후지_15,12182.76923076923,16538.46153846154,4576.923076923077,하,200706
사과 아오리_10,25593.166666666668,27416.666666666668,24166.666666666668,특,200707
사과 아오리_15,44920.25,64250.0,40250.0,특,200707
사과 후지_10,60411.0,62000.0,60000.0,특,200707
사과 후지_15,40205.09090909091,51000.0,34590.90909090909,특,200707
사과 아오리_10,19806.666666666668,24166.666666666668,17083.333333333332,상,200707
사과 아오리_15,33068.75,40000.0,29750.0,상,200707
사과 후지_10,53625.0,60000.0,50000.0,상,200707
사과 후지_15,25348.576923076922,33269.230769230766,20961.53846153846,상,200707
사과 아오리_10,14003.583333333334,17083.333333333332,11166.666666666666,중,200707
사과 아오리_15,26064.25,29750.0,20500.0,중,200707
사과 후지_10,44693.0,50000.0,33000.0,중,200707
사과 후지_15,17447.590909090908,21818.18181818182,12727.272727272728,중,200707
사과 아오리_10,8622.666666666666,11166.666666666666,5083.333333333333,하,200707
사과 아오리_15,15452.5,20500.0,4750.0,하,200707
사과 후지_10,26921.0,33000.0,11000.0,하,200707
사과 후지_15,8936.181818181818,12590.90909090909,3454.5454545454545,하,200707
사과 아오리_15,38514.2962962963,72778.0,33777.77777777778,특,200708
사과 홍로_15,57648.2,70000.0,53200.0,특,200708
사과 후지_10,77171.0,78000.0,76000.0,특,200708
사과 아오리_15,27380.88888888889,33740.74074074074,23962.962962962964,상,200708
사과 홍로_15,51177.818181818184,62363.63636363636,42181.818181818184,상,200708
사과 후지_10,63519.0,76000.0,50000.0,상,200708
사과 후지_15,24455.59259259259,31703.703703703704,19703.703703703704,상,200708
사과 아오리_15,20267.59259259259,23962.962962962964,16037.037037037036,중,200708
사과 홍로_15,38195.2,48000.0,28400.0,중,200708
사과 후지_10,43444.0,50000.0,32000.0,중,200708
사과 아오리_15,12333.62962962963,16037.037037037036,3777.777777777778,하,200708
사과 홍로_15,25687.8,31800.0,14400.0,하,200708
사과 후지_10,21585.0,32000.0,8500.0,하,200708
사과 아오리_15,35391.875,41375.0,32625.0,특,200709
사과 양광_15,38657.4,44000.0,35000.0,특,200709
사과 홍로_15,58850.95652173913,71913.04347826086,53260.86956521739,특,200709
사과 홍로_5,28966.227272727272,31590.909090909092,27363.636363636364,특,200709
사과 홍월_15,28812.9375,31687.5,27625.0,특,200709
사과 후지_10,55250.0,59000.0,53000.0,특,200709
사과 아오리_15,28963.347826086956,31782.608695652172,26260.869565217392,상,200709
사과 양광_15,32083.2,35000.0,29000.0,상,200709
사과 홍로_15,43484.391304347824,53043.47826086957,38565.217391304344,상,200709
사과 홍로_5,23603.31818181818,27363.636363636364,20500.0,상,200709
사과 홍월_15,24505.125,27625.0,21062.5,상,200709
사과 후지_10,45910.0,53000.0,43000.0,상,200709
사과 후지_15,32425.5,38500.0,28500.0,상,200709
사과 아오리_15,22083.3125,26375.0,15500.0,중,200709
사과 양광_15,22617.6,29000.0,14600.0,중,200709
사과 홍로_15,32253.956521739132,38565.217391304344,25652.17391304348,중,200709
사과 홍로_5,17442.636363636364,20500.0,15272.727272727272,중,200709
사과 홍월_15,18103.9375,21062.5,13875.0,중,200709
사과 후지_10,36310.0,43000.0,33000.0,중,200709
사과 아오리_15,12252.625,15500.0,5000.0,하,200709
사과 양광_15,9111.0,14600.0,3600.0,하,200709
사과 홍로_15,20003.695652173912,25652.17391304348,5608.695652173913,하,200709
사과 홍로_5,12528.727272727272,15272.727272727272,6318.181818181818,하,200709
사과 홍월_15,10775.125,13875.0,6875.0,하,200709
사과 후지_10,30738.0,33000.0,23000.0,하,200709
사과 양광_15,46641.28,50920.0,43440.0,특,200710
사과 홍로_15,26948.333333333332,30111.11111111111,25000.0,특,200710
사과 홍로_5,25000.0,25000.0,25000.0,특,200710
사과 홍옥_15,51923.26315789474,54473.68421052631,50315.78947368421,특,200710
사과 홍월_15,20627.58823529412,22411.764705882353,19882.352941176472,특,200710
사과 후지_10,61627.0,62000.0,61000.0,특,200710
사과 아오리_15,28557.0,30000.0,26000.0,상,200710
사과 양광_15,37651.32,43400.0,34000.0,상,200710
사과 홍로_15,21191.090909090908,23909.090909090908,19409.090909090908,상,200710
사과 홍로_5,22500.0,25000.0,20000.0,상,200710
사과 홍옥_15,44061.52173913043,51347.82608695652,36608.69565217391,상,200710
사과 홍월_15,17811.764705882353,19764.70588235294,16294.117647058823,상,200710
사과 후지_10,51276.0,61000.0,43000.0,상,200710
사과 후지_15,28639.944444444445,32888.88888888889,26555.555555555555,상,200710
사과 양광_15,29468.4,34000.0,24040.0,중,200710
사과 홍로_15,15622.555555555555,18666.666666666668,13000.0,중,200710
사과 홍로_5,20000.0,20000.0,20000.0,중,200710
사과 홍옥_15,27342.63157894737,33736.84210526316,20526.315789473683,중,200710
사과 홍월_15,14055.941176470587,16000.0,11764.70588235294,중,200710
사과 후지_10,34103.0,43000.0,30000.0,중,200710
사과 후지_15,25300.0,27250.0,23125.0,중,200710
사과 양광_15,18612.48,24040.0,7400.0,하,200710
사과 홍로_15,10394.666666666666,12888.888888888889,5777.777777777777,하,200710
사과 홍로_5,12694.0,20000.0,5000.0,하,200710
사과 홍옥_15,15403.473684210527,20421.052631578947,8052.631578947368,하,200710
사과 홍월_15,9434.29411764706,11705.882352941177,6705.882352941177,하,200710
사과 후지_10,27113.0,30000.0,12000.0,하,200710
사과 후지_15,19589.75,23125.0,7125.0,하,200710
사과 아오리_10,43667.0,45000.0,43000.0,특,200711
사과 양광_15,36333.333333333336,36333.333333333336,36333.333333333336,특,200711
사과 후지_10,61627.0,62000.0,61000.0,특,200711
사과 후지_15,45860.857142857145,58428.57142857143,41000.0,특,200711
사과 아오리_10,41000.0,41000.0,41000.0,상,200711
사과 양광_15,34116.666666666664,36333.333333333336,30000.0,상,200711
사과 홍옥_15,48418.333333333336,58666.666666666664,30000.0,상,200711
사과 후지_10,51276.0,61000.0,43000.0,상,200711
사과 후지_15,33381.291666666664,40750.0,28875.0,상,200711
사과 아오리_10,40036.0,41000.0,40000.0,중,200711
사과 양광_15,27895.0,30000.0,23666.666666666668,중,200711
사과 후지_10,34103.0,43000.0,30000.0,중,200711
사과 후지_15,24894.458333333332,28875.0,20291.666666666668,중,200711
사과 아오리_10,26333.0,40000.0,10000.0,하,200711
사과 양광_15,16482.666666666668,23666.666666666668,9000.0,하,200711
사과 후지_10,27113.0,30000.0,12000.0,하,200711
사과 후지_15,16113.666666666666,20291.666666666668,4959.291666666667,하,200711
사과 후지_15,50362.76,67560.0,43760.0,특,200712
사과 후지_15,35561.44,43760.0,30720.0,상,200712
사과 후지_15,25869.96,30720.0,20960.0,중,200712
사과 후지_15,16396.36,20960.0,5680.0,하,200712
사과 후지_15,54536.807692307695,70500.0,48076.92307692308,특,200801
사과 후지_5,24063.8,26500.0,22500.0,특,200801
사과 후지_15,37710.07692307692,48000.0,31769.23076923077,상,200801
사과 후지_5,18288.5,22500.0,16000.0,상,200801
사과 후지_15,25923.576923076922,31769.23076923077,20269.23076923077,중,200801
사과 후지_5,13322.0,16000.0,10900.0,중,200801
사과 후지_15,15997.115384615385,20269.23076923077,5423.076923076923,하,200801
사과 후지_5,9148.8,10900.0,6300.0,하,200801
사과 후지_15,49288.52380952381,59857.142857142855,45238.09523809524,특,200802
사과 후지_5,19750.5,22000.0,19000.0,특,200802
사과 후지_15,35855.380952380954,45190.47619047619,30428.571428571428,상,200802
사과 후지_5,16622.25,19000.0,14250.0,상,200802
사과 후지_15,25896.52380952381,30428.571428571428,20571.428571428572,중,200802
사과 후지_5,12311.75,14250.0,10000.0,중,200802
사과 후지_15,16704.095238095237,20523.809523809523,7142.857142857143,하,200802
사과 후지_5,8394.75,10000.0,5750.0,하,200802
사과 아오리_10,49613.0,60000.0,45000.0,특,200803
사과 후지_10,71000.0,71000.0,71000.0,특,200803
사과 후지_15,52464.56,73760.0,45960.0,특,200803
사과 아오리_10,37281.0,45000.0,32000.0,상,200803
사과 후지_10,36985.0,71000.0,13500.0,상,200803
사과 후지_15,36624.76,45960.0,31280.0,상,200803
사과 아오리_10,24797.0,32000.0,18000.0,중,200803
사과 후지_10,13375.0,13500.0,13000.0,중,200803
사과 후지_15,25858.0,31280.0,19440.0,중,200803
사과 아오리_10,13881.0,18000.0,3000.0,하,200803
사과 후지_10,13000.0,13000.0,13000.0,하,200803
사과 후지_15,14719.08,19400.0,4520.0,하,200803
사과 아오리_10,45601.0,57000.0,40000.0,특,200804
사과 후지_10,71000.0,71000.0,71000.0,특,200804
사과 후지_15,59644.269230769234,74500.0,53269.230769230766,특,200804
사과 아오리_10,32645.0,40000.0,28000.0,상,200804
사과 후지_10,36985.0,71000.0,13500.0,상,200804
사과 후지_15,40998.92307692308,53230.769230769234,35115.38461538462,상,200804
사과 아오리_10,19504.0,28000.0,12000.0,중,200804
사과 후지_10,13375.0,13500.0,13000.0,중,200804
사과 후지_15,30097.69230769231,35115.38461538462,24807.69230769231,중,200804
사과 아오리_10,9080.0,12000.0,3000.0,하,200804
사과 후지_10,13000.0,13000.0,13000.0,하,200804
사과 후지_15,18973.19230769231,24807.69230769231,6615.384615384615,하,200804
사과 아오리_10,41199.0,45000.0,38000.0,특,200805
사과 홍로_10,64000.0,64000.0,64000.0,특,200805
사과 후지_10,71000.0,71000.0,71000.0,특,200805
사과 후지_15,60297.92307692308,72538.46153846153,54000.0,특,200805
사과 아오리_10,29468.0,38000.0,25000.0,상,200805
사과 홍로_10,58429.0,63000.0,54000.0,상,200805
사과 후지_10,36985.0,71000.0,13500.0,상,200805
사과 후지_15,44873.46153846154,54000.0,40153.846153846156,상,200805
사과 아오리_10,19721.0,25000.0,15000.0,중,200805
사과 홍로_10,42515.0,54000.0,35000.0,중,200805
사과 후지_10,13375.0,13500.0,13000.0,중,200805
사과 후지_15,34875.11538461538,40153.846153846156,28538.46153846154,중,200805
사과 아오리_10,11841.0,15000.0,5000.0,하,200805
사과 홍로_10,29786.0,35000.0,20000.0,하,200805
사과 후지_10,13000.0,13000.0,13000.0,하,200805
사과 후지_15,22794.115384615383,28500.0,7307.692307692308,하,200805
사과 아오리_10,43799.0,48000.0,40000.0,특,200806
사과 홍로_10,68000.0,68000.0,68000.0,특,200806
사과 후지_10,71000.0,71000.0,71000.0,특,200806
사과 후지_15,71448.6,81160.0,66840.0,특,200806
사과 아오리_10,30798.0,40000.0,24000.0,상,200806
사과 홍로_10,63296.0,68000.0,55000.0,상,200806
사과 후지_10,36985.0,71000.0,13500.0,상,200806
사과 후지_15,57181.28,66640.0,52440.0,상,200806
사과 아오리_10,17025.0,24000.0,11000.0,중,200806
사과 홍로_10,29610.0,55000.0,8000.0,중,200806
사과 후지_10,13375.0,13500.0,13000.0,중,200806
사과 후지_15,43819.48,52440.0,34560.0,중,200806
사과 아오리_10,8181.0,11000.0,3000.0,하,200806
사과 홍로_10,6556.0,8000.0,6000.0,하,200806
사과 후지_10,13000.0,13000.0,13000.0,하,200806
사과 후지_15,27495.4,34560.0,11120.0,하,200806
사과 아오리_10,39093.19047619047,41000.0,37809.52380952381,특,200807
사과 아오리_15,64969.5,83312.5,59937.5,특,200807
사과 홍로_10,74692.0,75000.0,74000.0,특,200807
사과 후지_10,71000.0,71000.0,71000.0,특,200807
사과 후지_15,72739.84615384616,77153.84615384616,69884.61538461539,특,200807
사과 아오리_10,33296.666666666664,37476.19047619047,30428.571428571428,상,200807
사과 아오리_15,49357.5,59687.5,43000.0,상,200807
사과 홍로_10,68513.0,74000.0,63000.0,상,200807
사과 후지_10,36985.0,71000.0,13500.0,상,200807
사과 후지_15,63522.57692307692,69769.23076923077,57730.769230769234,상,200807
사과 아오리_10,26009.666666666668,30238.095238095237,21523.809523809523,중,200807
사과 아오리_15,36173.75,43000.0,28937.5,중,200807
사과 홍로_10,46179.0,63000.0,32000.0,중,200807
사과 후지_10,13375.0,13500.0,13000.0,중,200807
사과 후지_15,51099.92307692308,57730.769230769234,42038.46153846154,중,200807
사과 아오리_10,17515.95238095238,21380.95238095238,10714.285714285714,하,200807
사과 아오리_15,23125.1875,28687.5,11687.5,하,200807
사과 홍로_10,22558.0,32000.0,12000.0,하,200807
사과 후지_10,13000.0,13000.0,13000.0,하,200807
사과 후지_15,32030.653846153848,41730.769230769234,14807.692307692309,하,200807
사과 아오리_10,25239.565217391304,25391.304347826088,24956.521739130436,특,200808
사과 아오리_15,45721.16,71720.0,39400.0,특,200808
사과 홍로_10,33473.833333333336,34833.333333333336,32833.333333333336,특,200808
사과 홍로_15,98609.63636363637,119272.72727272728,90363.63636363637,특,200808
사과 홍로_5,39152.0,41888.88888888889,37000.0,특,200808
사과 후지_10,71000.0,71000.0,71000.0,특,200808
사과 후지_15,63738.28571428572,66000.0,63142.857142857145,특,200808
사과 아오리_10,21299.91304347826,24956.521739130436,20130.434782608696,상,200808
사과 아오리_15,30548.88,39400.0,26000.0,상,200808
사과 홍로_10,30044.0,32833.333333333336,27166.666666666668,상,200808
사과 홍로_15,68289.81818181818,89454.54545454546,55909.09090909091,상,200808
사과 홍로_5,28788.555555555555,37000.0,22888.88888888889,상,200808
사과 후지_10,36985.0,71000.0,13500.0,상,200808
사과 후지_15,53223.142857142855,60000.0,46857.142857142855,상,200808
사과 아오리_10,16173.173913043478,20130.434782608696,13869.565217391304,중,200808
사과 아오리_15,21702.96,26000.0,17440.0,중,200808
사과 홍로_10,22411.916666666668,26916.666666666668,16750.0,중,200808
사과 홍로_15,43854.90909090909,55909.09090909091,32545.454545454544,중,200808
사과 홍로_5,18486.88888888889,22888.88888888889,14777.777777777777,중,200808
사과 후지_10,13375.0,13500.0,13000.0,중,200808
사과 후지_15,39951.42857142857,46857.142857142855,31142.85714285714,중,200808
사과 아오리_10,11535.0,13869.565217391304,8130.434782608696,하,200808
사과 아오리_15,13792.04,17440.0,4880.0,하,200808
사과 홍로_10,13855.916666666666,16500.0,9666.666666666666,하,200808
사과 홍로_15,23860.363636363636,32545.454545454544,10181.818181818182,하,200808
사과 홍로_5,12214.333333333334,14777.777777777777,8333.333333333334,하,200808
사과 후지_10,13000.0,13000.0,13000.0,하,200808
사과 후지_15,27032.14285714286,31142.85714285714,21285.714285714286,하,200808
사과 아오리_15,17064.941176470587,18294.117647058825,16058.823529411764,특,200809
사과 양광_15,37043.28571428572,38000.0,35714.28571428572,특,200809
사과 홍로_15,40142.739130434784,50869.565217391304,35000.0,특,200809
사과 홍로_5,23128.458333333332,26791.666666666668,22041.666666666668,특,200809
사과 홍옥_15,42160.166666666664,47250.0,39083.333333333336,특,200809
사과 홍월_15,15305.57142857143,15571.42857142857,15142.857142857143,특,200809
사과 아오리_15,12586.882352941177,16058.823529411764,10294.117647058823,상,200809
사과 양광_15,29027.14285714286,35000.0,25285.714285714286,상,200809
사과 홍로_15,27238.5,35625.0,23083.333333333332,상,200809
사과 홍로_5,18416.833333333332,22041.666666666668,15208.333333333334,상,200809
사과 홍옥_15,33438.916666666664,39083.333333333336,29416.666666666668,상,200809
사과 홍월_15,13802.714285714286,15142.857142857143,12571.42857142857,상,200809
사과 아오리_15,9308.411764705883,10294.117647058823,7764.705882352941,중,200809
사과 양광_15,21407.714285714286,25285.714285714286,17142.85714285714,중,200809
사과 홍로_15,19253.625,23000.0,15333.333333333334,중,200809
사과 홍로_5,12496.958333333334,15208.333333333334,10083.333333333334,중,200809
사과 홍옥_15,23752.333333333332,29416.666666666668,18500.0,중,200809
사과 홍월_15,11056.714285714286,12428.57142857143,9428.57142857143,중,200809
사과 아오리_15,6721.411764705882,7764.705882352941,4352.941176470588,하,200809
사과 양광_15,13472.42857142857,17142.85714285714,8000.0,하,200809
사과 홍로_15,12048.166666666666,15333.333333333334,5000.0,하,200809
사과 홍로_5,8252.041666666666,10083.333333333334,5250.0,하,200809
사과 홍옥_15,14349.583333333334,18500.0,4666.666666666667,하,200809
사과 홍월_15,7422.0,9285.714285714286,5285.714285714285,하,200809
사과 모리스_15,23869.833333333332,24583.333333333332,22833.333333333332,특,200810
사과 아오리_10,54293.0,57000.0,53000.0,특,200810
사과 양광_15,39541.269230769234,46307.692307692305,36076.92307692308,특,200810
사과 조나골드_15,23183.78947368421,23578.947368421053,22947.36842105263,특,200810
사과 홍로_10,75750.0,78000.0,75000.0,특,200810
사과 홍로_15,25212.333333333332,26416.666666666668,24916.666666666668,특,200810
사과 홍로_5,25143.25,26833.333333333332,23750.0,특,200810
사과 홍옥_15,37357.34782608696,40608.69565217391,35782.608695652176,특,200810
사과 홍월_15,17063.266666666666,18133.333333333332,16733.333333333332,특,200810
사과 후지_10,71000.0,71000.0,71000.0,특,200810
사과 후지_15,35326.52631578947,41842.10526315789,32578.947368421053,특,200810
사과 모리스_15,20947.833333333332,22833.333333333332,19583.333333333332,상,200810
사과 아오리_10,43675.0,53000.0,38000.0,상,200810
사과 양광_15,31849.5,36038.46153846154,29538.46153846154,상,200810
사과 조나골드_15,20876.263157894737,22842.105263157893,19421.052631578947,상,200810
사과 홍로_10,57475.0,75000.0,50000.0,상,200810
사과 홍로_15,22468.25,24833.333333333332,21166.666666666668,상,200810
사과 홍로_5,12471.416666666666,23750.0,8083.333333333333,상,200810
사과 홍옥_15,30673.08695652174,35695.65217391304,27478.260869565216,상,200810
사과 홍월_15,15845.533333333333,16533.333333333332,14600.0,상,200810
사과 후지_10,36985.0,71000.0,13500.0,상,200810
사과 후지_15,28592.21052631579,32368.42105263158,26368.42105263158,상,200810
사과 모리스_15,17843.333333333332,19583.333333333332,15750.0,중,200810
사과 아오리_10,28696.0,38000.0,20000.0,중,200810
사과 양광_15,26750.5,29538.46153846154,23269.23076923077,중,200810
사과 조나골드_15,17886.263157894737,19368.42105263158,15842.105263157895,중,200810
사과 홍로_10,37815.0,50000.0,30000.0,중,200810
사과 홍로_15,18491.25,20333.333333333332,16500.0,중,200810
사과 홍로_5,8060.916666666667,8083.333333333333,8000.0,중,200810
사과 홍옥_15,22788.478260869564,27478.260869565216,18347.82608695652,중,200810
사과 홍월_15,13114.333333333334,14600.0,11066.666666666666,중,200810
사과 후지_10,13375.0,13500.0,13000.0,중,200810
사과 후지_15,23762.526315789473,26315.78947368421,20578.947368421053,중,200810
사과 모리스_15,13889.0,15500.0,9750.0,하,200810
사과 아오리_10,15167.0,20000.0,6000.0,하,200810
사과 양광_15,19161.46153846154,23269.23076923077,7692.307692307692,하,200810
사과 조나골드_15,14085.0,15842.105263157895,10526.315789473685,하,200810
사과 홍로_10,24259.0,30000.0,8000.0,하,200810
사과 홍로_15,14128.166666666666,16333.333333333334,8833.333333333334,하,200810
사과 홍로_5,7859.166666666667,8000.0,6916.666666666667,하,200810
사과 홍옥_15,14635.521739130434,18304.347826086956,8000.0,하,200810
사과 홍월_15,9028.466666666667,11000.0,5133.333333333333,하,200810
사과 후지_10,13000.0,13000.0,13000.0,하,200810
사과 후지_15,17318.736842105263,20578.947368421053,8157.894736842105,하,200810
사과 아오리_10,56969.0,63000.0,53000.0,특,200811
사과 양광_15,23822.222222222223,24222.222222222223,23555.555555555555,특,200811
사과 홍로_10,69703.0,75000.0,65000.0,특,200811
사과 후지_10,60000.0,60000.0,60000.0,특,200811
사과 후지_15,44209.16,59880.0,38680.0,특,200811
사과 아오리_10,43795.0,53000.0,39000.0,상,200811
사과 양광_15,21698.333333333332,23555.555555555555,20666.666666666668,상,200811
사과 홍로_10,55100.0,65000.0,45000.0,상,200811
사과 후지_10,60000.0,60000.0,60000.0,상,200811
사과 후지_15,30147.08,38680.0,25520.0,상,200811
사과 아오리_10,28962.0,39000.0,22000.0,중,200811
사과 양광_15,17716.777777777777,20555.555555555555,14555.555555555555,중,200811
사과 홍로_10,36277.0,45000.0,28000.0,중,200811
사과 후지_10,29057.0,60000.0,26000.0,중,200811
사과 후지_15,21833.72,25520.0,17480.0,중,200811
사과 아오리_10,17581.0,22000.0,3000.0,하,200811
사과 양광_15,12908.888888888889,14555.555555555555,9444.444444444445,하,200811
사과 홍로_10,22342.0,28000.0,12500.0,하,200811
사과 후지_10,21604.0,26000.0,8500.0,하,200811
사과 후지_15,14112.16,17480.0,4800.0,하,200811
사과 아오리_10,60904.0,65000.0,55000.0,특,200812
사과 홍로_10,119043.0,123000.0,113000.0,특,200812
사과 후지_10,75000.0,75000.0,75000.0,특,200812
사과 후지_15,49921.444444444445,70555.55555555556,42222.22222222222,특,200812
사과 아오리_10,45022.0,55000.0,38000.0,상,200812
사과 홍로_10,71564.0,113000.0,57000.0,상,200812
사과 후지_10,68525.0,75000.0,60000.0,상,200812
