품목명,평균가격,최고가격,최저가격,품목코드,등급,일자
쌈배추_8.0,20750.0,21000.0,20000.0,1.00108e+17,중,200401
배추_10.0,1315.4615384615386,1611.5384615384614,1023.0769230769231,1.001e+17,하,200401
배추_5.0,873750.0,995000.0,752500.0,1.001e+17,하,200401
쌈배추_1.0,2580.0,2800.0,2300.0,1.00108e+17,하,200401
쌈배추_8.0,19250.0,20000.0,19000.0,1.00108e+17,하,200401
배추_10.0,3073.2608695652175,3266.521739130435,2878.2608695652175,1.001e+17,특,200402
배추_5.0,1592976.1904761905,1678809.5238095238,1507142.857142857,1.001e+17,특,200402
쌈배추_1.0,3861.0,3900.0,3800.0,1.00108e+17,특,200402
쌈배추_8.0,22000.0,22000.0,22000.0,1.00108e+17,특,200402
배추_10.0,2509.5652173913045,2871.7391304347825,2167.391304347826,1.001e+17,상,200402
배추_5.0,1336590.9090909092,1470000.0,1203181.8181818181,1.001e+17,상,200402
쌈배추_1.0,3694.0,3800.0,3600.0,1.00108e+17,상,200402
쌈배추_8.0,21857.0,22000.0,21000.0,1.00108e+17,상,200402
배추_10.0,1838.5652173913043,2165.217391304348,1495.6521739130435,1.001e+17,중,200402
배추_5.0,1066363.6363636365,1201818.1818181819,930909.0909090909,1.001e+17,중,200402
쌈배추_1.0,3320.0,3600.0,3300.0,1.00108e+17,중,200402
쌈배추_8.0,20750.0,21000.0,20000.0,1.00108e+17,중,200402
배추_10.0,1173.9565217391305,1482.608695652174,850.0,1.001e+17,하,200402
배추_5.0,774772.7272727273,930909.0909090909,618636.3636363636,1.001e+17,하,200402
쌈배추_1.0,3153.0,3300.0,3000.0,1.00108e+17,하,200402
쌈배추_8.0,19250.0,20000.0,19000.0,1.00108e+17,하,200402
배추_10.0,5281.192307692308,5546.153846153846,5015.384615384615,1.001e+17,특,200403
배추_5.0,2537000.0,2675333.3333333335,2398666.6666666665,1.001e+17,특,200403
쌈배추_1.0,4000.0,4000.0,4000.0,1.00108e+17,특,200403
쌈배추_8.0,22000.0,22000.0,22000.0,1.00108e+17,특,200403
배추_10.0,4390.807692307692,5015.384615384615,3784.6153846153848,1.001e+17,상,200403
배추_5.0,2080000.0,2261904.761904762,1898095.238095238,1.001e+17,상,200403
쌈배추_1.0,3828.0,4000.0,3700.0,1.00108e+17,상,200403
쌈배추_8.0,21857.0,22000.0,21000.0,1.00108e+17,상,200403
배추_10.0,3097.769230769231,3784.6153846153848,2400.0,1.001e+17,중,200403
배추_5.0,1567941.1764705882,1820588.2352941176,1315294.1176470588,1.001e+17,중,200403
쌈배추_1.0,3446.0,3700.0,3300.0,1.00108e+17,중,200403
쌈배추_8.0,20750.0,21000.0,20000.0,1.00108e+17,중,200403
배추_10.0,1707.423076923077,2396.153846153846,1017.3076923076923,1.001e+17,하,200403
배추_5.0,1092187.5,1281875.0,902500.0,1.001e+17,하,200403
쌈배추_1.0,3188.0,3300.0,3000.0,1.00108e+17,하,200403
쌈배추_8.0,19250.0,20000.0,19000.0,1.00108e+17,하,200403
배추_10.0,5921.28,6284.4,5546.0,1.001e+17,특,200404
배추_5.0,2366923.076923077,2496923.076923077,2236923.076923077,1.001e+17,특,200404
쌈배추_1.0,8000.0,8000.0,8000.0,1.00108e+17,특,200404
쌈배추_8.0,22000.0,22000.0,22000.0,1.00108e+17,특,200404
배추_10.0,4750.08,5478.0,4038.0,1.001e+17,상,200404
배추_5.0,2200434.782608696,2397391.304347826,2003478.2608695652,1.001e+17,상,200404
쌈배추_1.0,7017.0,8000.0,6400.0,1.00108e+17,상,200404
쌈배추_8.0,21857.0,22000.0,21000.0,1.00108e+17,상,200404
배추_10.0,3265.52,4038.0,2468.0,1.001e+17,중,200404
배추_5.0,1728125.0,1931250.0,1525000.0,1.001e+17,중,200404
