품목명,평균가격,최고가격,최저가격,품목코드,등급,일자
수박_1.0,1250.8333333333333,1583.75,917.9166666666666,8.01e+16,상,200308
수박_10.0,13142.857142857143,15142.857142857143,11142.857142857143,8.01e+16,상,200308
수박_6.0,5983.333333333333,8400.0,3566.6666666666665,8.01e+16,상,200308
수박_8.0,10447.222222222223,11888.888888888889,9005.555555555555,8.01e+16,상,200308
복수박_5.0,4802.083333333333,5666.666666666667,3937.5,8.0102e+16,중,200308
수박_1.0,615.4166666666666,914.5833333333334,316.25,8.01e+16,중,200308
수박_10.0,8892.857142857143,11000.0,6785.714285714285,8.01e+16,중,200308
수박_6.0,2238.8888888888887,3522.222222222222,955.5555555555555,8.01e+16,중,200308
수박_8.0,6727.777777777777,8888.888888888889,4566.666666666667,8.01e+16,중,200308
복수박_5.0,2729.1666666666665,3708.3333333333335,1750.0,8.0102e+16,하,200308
수박_1.0,187.08333333333334,312.9166666666667,61.25,8.01e+16,하,200308
수박_10.0,4607.142857142857,6571.428571428572,2642.8571428571427,8.01e+16,하,200308
수박_6.0,613.8888888888889,950.0,277.77777777777777,8.01e+16,하,200308
수박_8.0,2972.222222222222,4400.0,1544.4444444444443,8.01e+16,하,200308
수박(일반)_1.0,3446.0,3583.0,3333.0,8.0101e+16,특,200309
수박(일반)_10.0,39153.0,42000.0,37000.0,8.0101e+16,특,200309
수박(일반)_8.0,35877.0,38000.0,35000.0,8.0101e+16,특,200309
수박_1.0,1395.75,1518.0,1273.5,8.01e+16,특,200309
수박_10.0,13736.842105263158,14973.684210526315,12500.0,8.01e+16,특,200309
복수박_5.0,5166.666666666667,6266.666666666667,4066.6666666666665,8.0102e+16,상,200309
수박(일반)_1.0,2848.0,3333.0,2600.0,8.0101e+16,상,200309
수박(일반)_10.0,28071.0,37000.0,24000.0,8.0101e+16,상,200309
수박(일반)_8.0,25809.0,35000.0,23000.0,8.0101e+16,상,200309
수박_1.0,1046.25,1218.5,874.0,8.01e+16,상,200309
수박_10.0,9547.5,11450.0,7645.0,8.01e+16,상,200309
복수박_5.0,3200.0,3866.6666666666665,2533.3333333333335,8.0102e+16,중,200309
수박(일반)_1.0,2184.0,2600.0,1813.0,8.0101e+16,중,200309
수박(일반)_10.0,20440.0,24000.0,17000.0,8.0101e+16,중,200309
수박(일반)_8.0,17800.0,23000.0,13000.0,8.0101e+16,중,200309
수박_1.0,652.75,869.0,436.5,8.01e+16,중,200309
수박_10.0,5827.5,7645.0,4010.0,8.01e+16,중,200309
복수박_5.0,2066.6666666666665,2533.3333333333335,1600.0,8.0102e+16,하,200309
수박(일반)_1.0,1275.0,1813.0,571.0,8.0101e+16,하,200309
수박(일반)_10.0,12471.0,17000.0,6000.0,8.0101e+16,하,200309
수박(일반)_8.0,9709.0,13000.0,5000.0,8.0101e+16,하,200309
수박_1.0,274.75,436.5,113.0,8.01e+16,하,200309
수박_10.0,2662.5,3960.0,1365.0,8.01e+16,하,200309
수박(일반)_1.0,3598.0,3727.0,3500.0,8.0101e+16,특,200310
수박(일반)_10.0,42067.0,43000.0,41000.0,8.0101e+16,특,200310
수박(일반)_8.0,35069.0,41000.0,33000.0,8.0101e+16,특,200310
수박_1.0,1166.875,1277.0833333333333,1056.6666666666667,8.01e+16,특,200310
수박_10.0,9291.666666666666,10270.833333333334,8312.5,8.01e+16,특,200310
수박(일반)_1.0,3049.0,3500.0,2727.0,8.0101e+16,상,200310
수박(일반)_10.0,31496.0,41000.0,26000.0,8.0101e+16,상,200310
수박(일반)_8.0,27407.0,33000.0,22000.0,8.0101e+16,상,200310
수박_1.0,914.5833333333334,1055.8333333333333,773.3333333333334,8.01e+16,상,200310
수박_10.0,6697.916666666667,8145.833333333333,5250.0,8.01e+16,상,200310
수박(일반)_1.0,2185.0,2727.0,1625.0,8.0101e+16,중,200310
수박(일반)_10.0,19658.0,26000.0,15500.0,8.0101e+16,중,200310
수박(일반)_8.0,17645.0,22000.0,13000.0,8.0101e+16,중,200310
수박_1.0,584.1666666666666,773.3333333333334,395.0,8.01e+16,중,200310
수박_10.0,4010.4166666666665,5250.0,2770.8333333333335,8.01e+16,중,200310
수박(일반)_1.0,1167.0,1625.0,550.0,8.0101e+16,하,200310
수박(일반)_10.0,11164.0,15500.0,5000.0,8.0101e+16,하,200310
수박(일반)_8.0,9147.0,13000.0,4000.0,8.0101e+16,하,200310
수박_1.0,262.4166666666667,393.3333333333333,131.45833333333334,8.01e+16,하,200310
수박_10.0,1989.5833333333333,2770.8333333333335,1208.3333333333333,8.01e+16,하,200310
수박(일반)_1.0,3573.0,3615.0,3500.0,8.0101e+16,특,200311
수박(일반)_10.0,42161.0,43000.0,42000.0,8.0101e+16,특,200311
수박(일반)_8.0,35745.0,37000.0,33000.0,8.0101e+16,특,200311
수박_1.0,1008.6363636363636,1110.0,907.2727272727273,8.01e+16,특,200311
수박_10.0,9502.272727272728,10518.181818181818,8486.363636363636,8.01e+16,특,200311
수박(일반)_1.0,3235.0,3500.0,2800.0,8.0101e+16,상,200311
수박(일반)_10.0,32940.0,42000.0,28000.0,8.0101e+16,상,200311
수박(일반)_8.0,28386.0,33000.0,23000.0,8.0101e+16,상,200311
수박_1.0,825.2272727272727,905.4545454545455,745.0,8.01e+16,상,200311
수박_10.0,7084.090909090909,8440.90909090909,5727.272727272727,8.01e+16,상,200311
수박(일반)_1.0,2356.0,2800.0,1909.0,8.0101e+16,중,200311
수박(일반)_10.0,21917.0,28000.0,18000.0,8.0101e+16,중,200311
수박(일반)_8.0,19084.0,23000.0,16000.0,8.0101e+16,중,200311
수박_1.0,566.4545454545455,743.1818181818181,389.6818181818182,8.01e+16,중,200311
수박_10.0,4488.636363636364,5704.545454545455,3272.7272727272725,8.01e+16,중,200311
수박(일반)_1.0,1454.0,1909.0,500.0,8.0101e+16,하,200311
수박(일반)_10.0,14427.0,18000.0,5000.0,8.0101e+16,하,200311
수박(일반)_8.0,11478.0,16000.0,5000.0,8.0101e+16,하,200311
수박_1.0,256.90909090909093,388.3181818181818,125.45454545454545,8.01e+16,하,200311
수박_10.0,2338.6363636363635,3272.7272727272725,1404.5454545454545,8.01e+16,하,200311
수박(일반)_1.0,3279.0,3357.0,3182.0,8.0101e+16,특,200312
수박(일반)_10.0,36653.0,38000.0,35000.0,8.0101e+16,특,200312
수박(일반)_8.0,32171.0,34000.0,31000.0,8.0101e+16,특,200312
수박_1.0,1512.4,1686.0,1338.8,8.01e+16,특,200312
수박_10.0,12350.0,13420.0,11280.0,8.01e+16,특,200312
수박(일반)_1.0,2785.0,3182.0,2545.0,8.0101e+16,상,200312
수박(일반)_10.0,29925.0,35000.0,28000.0,8.0101e+16,상,200312
수박(일반)_8.0,27573.0,31000.0,25000.0,8.0101e+16,상,200312
수박_1.0,1106.0,1338.4,873.6,8.01e+16,상,200312
수박_10.0,9510.0,11160.0,7860.0,8.01e+16,상,200312
수박(일반)_1.0,2331.0,2545.0,2091.0,8.0101e+16,중,200312
수박(일반)_10.0,23414.0,28000.0,19000.0,8.0101e+16,중,200312
수박(일반)_8.0,21514.0,25000.0,18000.0,8.0101e+16,중,200312
수박_1.0,662.6,873.6,451.6,8.01e+16,중,200312
수박_10.0,5930.0,7860.0,4000.0,8.01e+16,중,200312
수박(일반)_1.0,1825.0,2091.0,1286.0,8.0101e+16,하,200312
수박(일반)_10.0,16918.0,19000.0,13000.0,8.0101e+16,하,200312
수박(일반)_8.0,15522.0,18000.0,11000.0,8.0101e+16,하,200312
수박_1.0,310.8,451.6,170.0,8.01e+16,하,200312
수박_10.0,3050.0,3980.0,2120.0,8.01e+16,하,200312
수박(일반)_1.0,2917.0,3000.0,2889.0,8.0101e+16,특,200401
수박(일반)_10.0,33683.0,34000.0,32000.0,8.0101e+16,특,200401
수박(일반)_6.0,21969.0,22000.0,21500.0,8.0101e+16,특,200401
수박(일반)_8.0,31364.0,32000.0,31000.0,8.0101e+16,특,200401
수박_1.0,2200.0,2600.0,1800.0,8.01e+16,특,200401
수박_10.0,14500.0,15000.0,14000.0,8.01e+16,특,200401
수박(일반)_1.0,2766.0,2889.0,2667.0,8.0101e+16,상,200401
수박(일반)_10.0,30175.0,32000.0,28000.0,8.0101e+16,상,200401
수박(일반)_6.0,19389.0,21500.0,17500.0,8.0101e+16,상,200401
수박(일반)_8.0,28368.0,31000.0,27000.0,8.0101e+16,상,200401
수박_1.0,1448.8636363636363,1885.909090909091,1011.8181818181819,8.01e+16,상,200401
수박_10.0,12181.818181818182,14136.363636363636,10227.272727272728,8.01e+16,상,200401
수박(일반)_1.0,2484.0,2667.0,2267.0,8.0101e+16,중,200401
수박(일반)_10.0,25406.0,28000.0,22000.0,8.0101e+16,중,200401
수박(일반)_6.0,17006.0,17500.0,15500.0,8.0101e+16,중,200401
수박(일반)_8.0,22871.0,27000.0,18000.0,8.0101e+16,중,200401
수박_1.0,795.4545454545455,1011.8181818181819,579.0909090909091,8.01e+16,중,200401
수박_10.0,7943.181818181818,10136.363636363636,5750.0,8.01e+16,중,200401
수박(일반)_1.0,1631.0,2267.0,800.0,8.0101e+16,하,200401
수박(일반)_10.0,16476.0,22000.0,8000.0,8.0101e+16,하,200401
수박(일반)_6.0,13593.0,15500.0,9000.0,8.0101e+16,하,200401
수박(일반)_8.0,14490.0,17500.0,8000.0,8.0101e+16,하,200401
수박_1.0,415.6818181818182,578.1818181818181,253.1818181818182,8.01e+16,하,200401
