midName,goodName,danq,dan,poj,sizeName,lv,minCost,maxCost,aveCost,saledate,cmpName,largeName
새송이,새송이(일반),2.0,kg,봉지,12개,상,4600,5500,4900,2022-08-03,항도청과(주),버섯류
새송이,새송이(일반),2.0,kg,봉지,13개,보통,3600,4700,4100,2022-08-03,항도청과(주),버섯류
새송이,새송이(일반),2.0,kg,봉지,14개,4등,1600,3500,2900,2022-08-03,항도청과(주),버섯류
새송이,새송이(일반),2.0,kg,봉지,19개,등외,2000,2900,2500,2022-08-03,항도청과(주),버섯류
미역,줄기미역,10.0,kg,상자,11개,특,20000,20000,20000,2022-08-03,항도청과(주),신선 해조류
파래,갈파래,40.0,kg,P-BOX,11개,특,50000,50000,50000,2022-08-03,항도청과(주),신선 해조류
표고버섯,표고버섯(일반),12.4,kg,P-BOX,11개,특,34720,34720,34700,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),13.4,kg,P-BOX,11개,특,34840,77720,46900,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),13.0,kg,P-BOX,11개,특,35100,67600,43900,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),12.2,kg,P-BOX,11개,특,35380,56120,47300,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),12.8,kg,P-BOX,11개,특,37120,60160,51200,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),13.5,kg,P-BOX,11개,특,37800,60750,50400,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),10.9,kg,P-BOX,11개,특,39240,39240,39200,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),15.3,kg,P-BOX,11개,특,39780,39780,39800,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),12.5,kg,P-BOX,11개,특,40000,110000,66300,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),15.4,kg,P-BOX,11개,특,40040,158620,85200,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),14.4,kg,P-BOX,11개,특,40320,74880,54700,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),14.2,kg,P-BOX,11개,특,42600,65320,54000,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),16.2,kg,P-BOX,11개,특,43740,155520,99400,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),11.6,kg,P-BOX,11개,특,45240,45240,45200,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),12.1,kg,P-BOX,11개,특,47190,47190,47200,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),12.3,kg,P-BOX,11개,특,49200,49200,49200,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),12.9,kg,P-BOX,11개,특,51600,85140,68400,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),15.1,kg,P-BOX,11개,특,54360,143450,100400,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),11.2,kg,P-BOX,11개,특,57120,57120,57100,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),14.3,kg,P-BOX,11개,특,58630,58630,58600,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),13.8,kg,P-BOX,11개,특,64860,64860,64900,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),14.5,kg,P-BOX,11개,특,66700,71050,68900,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),14.7,kg,P-BOX,11개,특,67620,67620,67600,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),15.8,kg,P-BOX,11개,특,71100,112180,92200,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),15.5,kg,P-BOX,11개,특,71300,88350,79800,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),15.2,kg,P-BOX,11개,특,76000,76000,76000,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),15.7,kg,P-BOX,11개,특,83210,83210,83200,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),16.1,kg,P-BOX,11개,특,88550,96600,92300,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),15.6,kg,P-BOX,11개,특,90480,124800,104500,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),16.7,kg,P-BOX,11개,특,93520,93520,93500,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),16.3,kg,P-BOX,11개,특,94540,114100,102100,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),16.8,kg,P-BOX,11개,특,95760,97440,96600,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),17.0,kg,P-BOX,11개,특,96900,108800,103700,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),15.0,kg,P-BOX,11개,특,99000,162000,134500,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),17.4,kg,P-BOX,11개,특,99180,100920,100100,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),17.6,kg,P-BOX,11개,특,100320,100320,100300,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),16.5,kg,P-BOX,11개,특,110550,110550,110600,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),16.0,kg,P-BOX,11개,특,116800,116800,116800,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),14.9,kg,P-BOX,11개,특,138570,138570,138600,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),14.6,kg,P-BOX,11개,특,143080,143080,143100,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),16.6,kg,P-BOX,11개,특,184260,184260,184300,2022-08-03,항도청과(주),버섯류
표고버섯,화고건표고,1.0,kg,봉지,11개,특,13500,13500,13500,2022-08-03,항도청과(주),버섯류
팽이버섯,팽이1호,5.0,kg,상자,11개,특,8900,9400,9200,2022-08-03,항도청과(주),버섯류
팽이버섯,팽이1호,5.0,kg,상자,12개,상,8200,8300,8300,2022-08-03,항도청과(주),버섯류
팽이버섯,기타팽이버섯,2.0,kg,상자,11개,특,13200,13200,13200,2022-08-03,항도청과(주),버섯류
만가닥,만가닥(일반),2.0,kg,봉지,11개,특,4900,5100,5000,2022-08-03,항도청과(주),버섯류
만가닥,만가닥(일반),2.0,kg,봉지,19개,등외,2600,2600,2600,2022-08-03,항도청과(주),버섯류
목이,목이(수입),0.5,kg,봉지,11개,특,7600,7600,7600,2022-08-03,항도청과(주),버섯류
목이,목이(수입),1.0,kg,봉지,11개,특,16000,16000,16000,2022-08-03,항도청과(주),버섯류
새송이,새송이(일반),0.4,kg,봉지,11개,특,670,980,800,2022-08-03,항도청과(주),버섯류
새송이,새송이(일반),2.0,kg,봉지,11개,특,1500,7600,4600,2022-08-03,항도청과(주),버섯류
새송이,새송이(일반),4.0,kg,봉지,11개,특,7500,7500,7500,2022-08-03,항도청과(주),버섯류
꽈리고추,꽈리고추(일반),4.0,kg,상자,11개,특,9800,22800,18400,2022-08-03,항도청과(주),조미채소류
꽈리고추,꽈리고추(일반),4.0,kg,상자,12개,상,21000,21000,21000,2022-08-03,항도청과(주),조미채소류
건고추,건고추(일반),10.0,kg,봉지,11개,특,127000,127000,127000,2022-08-03,항도청과(주),조미채소류
홍고추,홍고추(일반),10.0,kg,상자,11개,특,37500,49000,42200,2022-08-03,항도청과(주),조미채소류
마늘,마늘쫑(수입),10.0,kg,상자,11개,특,20000,20000,20000,2022-08-03,항도청과(주),조미채소류
방아,방아(일반),4.0,kg,상자,11개,특,2500,12000,9300,2022-08-03,항도청과(주),조미채소류
양상추,양상추(일반),4.0,kg,상자,11개,특,17000,17000,17000,2022-08-03,항도청과(주),양채류
양상추,양상추(일반),8.0,kg,상자,11개,특,18000,18000,18000,2022-08-03,항도청과(주),양채류
치커리,치커리(일반),2.0,kg,상자,11개,특,1300,6600,3200,2022-08-03,항도청과(주),양채류
적채,적채(일반),10.0,kg,상자,11개,특,6500,16300,10200,2022-08-03,항도청과(주),양채류
브로코리(녹색꽃양배추),브로코리(일반),8.0,kg,상자,11개,특,2000,19400,8000,2022-08-03,항도청과(주),양채류
브로코리(녹색꽃양배추),브로코리(일반),6.0,kg,상자,11개,특,10000,38800,26300,2022-08-03,항도청과(주),양채류
브로코리(녹색꽃양배추),브로코리(수입),8.0,kg,상자,11개,특,20000,20000,20000,2022-08-03,항도청과(주),양채류
케일,쌈케일,2.0,kg,상자,11개,특,7900,7900,7900,2022-08-03,항도청과(주),양채류
칼리플라워(꽃양배추),칼리플라워(일반),6.0,kg,상자,11개,특,12500,16100,14300,2022-08-03,항도청과(주),양채류
취나물,취나물(일반),4.0,kg,상자,11개,특,10000,10000,10000,2022-08-03,항도청과(주),산채류
취나물,취나물(일반),10.0,kg,봉지,11개,특,35000,35000,35000,2022-08-03,항도청과(주),산채류
고사리,고사리(수입),10.0,kg,상자,11개,특,20000,20000,20000,2022-08-03,항도청과(주),산채류
참나물,참나물(일반),4.0,kg,상자,11개,특,11600,15000,12900,2022-08-03,항도청과(주),산채류
도라지,도라지(수입),10.0,kg,상자,11개,특,20000,20000,20000,2022-08-03,항도청과(주),산채류
방풍나물,방풍나물(일반),4.0,kg,상자,11개,특,15000,15000,15000,2022-08-03,항도청과(주),산채류
느타리버섯,느타리버섯(일반),4.0,kg,상자,11개,특,11900,25900,20900,2022-08-03,항도청과(주),버섯류
느타리버섯,느타리버섯(일반),4.0,kg,상자,12개,상,42000,42000,42000,2022-08-03,항도청과(주),버섯류
느타리버섯,느타리버섯(일반),4.0,kg,상자,13개,보통,16900,39700,28300,2022-08-03,항도청과(주),버섯류
느타리버섯,느타리버섯(일반),4.0,kg,상자,14개,4등,14300,29800,22100,2022-08-03,항도청과(주),버섯류
느타리버섯,느타리버섯(일반),4.0,kg,상자,19개,등외,23600,23600,23600,2022-08-03,항도청과(주),버섯류
느타리버섯,기타느타리버섯,0.2,kg,접시용기 트래이,11개,특,360,550,500,2022-08-03,항도청과(주),버섯류
느타리버섯,기타느타리버섯,2.0,kg,상자,11개,특,2200,3000,2700,2022-08-03,항도청과(주),버섯류
느타리버섯,기타느타리버섯,2.0,kg,봉지,11개,특,3000,3000,3000,2022-08-03,항도청과(주),버섯류
양송이,양송이(일반),2.0,kg,상자,11개,특,6500,27300,16200,2022-08-03,항도청과(주),버섯류
양송이,양송이(일반),2.0,kg,상자,13개,보통,15900,30300,22700,2022-08-03,항도청과(주),버섯류
양송이,양송이(일반),2.0,kg,상자,14개,4등,18300,18300,18300,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),10.2,kg,P-BOX,11개,특,5100,5100,5100,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),12.7,kg,P-BOX,11개,특,24130,83820,47800,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),13.1,kg,P-BOX,11개,특,24890,37990,33100,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),13.3,kg,P-BOX,11개,특,25270,123690,68300,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),13.9,kg,P-BOX,11개,특,26410,91740,62200,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),14.0,kg,P-BOX,11개,특,26600,36400,31500,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),10.3,kg,P-BOX,11개,특,27810,30900,29400,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),10.4,kg,P-BOX,11개,특,28080,28080,28100,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),11.8,kg,P-BOX,11개,특,28320,120360,63700,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),11.5,kg,P-BOX,11개,특,28750,28750,28800,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),11.3,kg,P-BOX,11개,특,29380,55370,42400,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),11.9,kg,P-BOX,11개,특,29750,124950,77700,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),11.4,kg,P-BOX,11개,특,30780,30780,30800,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),12.0,kg,P-BOX,11개,특,31200,31200,31200,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),13.7,kg,P-BOX,11개,특,31510,53430,41100,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),11.0,kg,P-BOX,11개,특,31900,31900,31900,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),12.6,kg,P-BOX,11개,특,32760,49140,41000,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),14.1,kg,P-BOX,11개,특,33840,64860,50800,2022-08-03,항도청과(주),버섯류
표고버섯,표고버섯(일반),13.2,kg,P-BOX,11개,특,34320,34320,34300,2022-08-03,항도청과(주),버섯류
감귤,하우스감귤,5.0,kg,상자,11개,특,12000,18500,15100,2022-08-03,항도청과(주),과실류
감귤,하우스감귤,3.0,kg,상자,12개,상,11000,13000,12100,2022-08-03,항도청과(주),과실류
감귤,하우스감귤,5.0,kg,상자,12개,상,20000,20000,20000,2022-08-03,항도청과(주),과실류
아로니아,아로니아(일반),1.0,kg,접시용기 트래이,11개,특,2100,2500,2400,2022-08-03,항도청과(주),과실류
수박,수박(일반),7.0,kg,P-BOX,11개,특,3600,12700,9600,2022-08-03,항도청과(주),과일과채류
수박,수박(일반),4.0,kg,P-BOX,11개,특,4800,4800,4800,2022-08-03,항도청과(주),과일과채류
수박,수박(일반),5.0,kg,P-BOX,11개,특,6000,6100,6100,2022-08-03,항도청과(주),과일과채류
수박,수박(일반),6.0,kg,P-BOX,11개,특,10000,10100,10000,2022-08-03,항도청과(주),과일과채류
수박,수박(일반),8.0,kg,P-BOX,11개,특,15000,16000,15400,2022-08-03,항도청과(주),과일과채류
수박,수박(일반),9.0,kg,P-BOX,11개,특,17700,18200,18000,2022-08-03,항도청과(주),과일과채류
수박,수박(일반),10.0,kg,P-BOX,11개,특,20000,20000,20000,2022-08-03,항도청과(주),과일과채류
수박,복수박,5.0,kg,상자,11개,특,3000,9100,5700,2022-08-03,항도청과(주),과일과채류
참외,노랑참외,10.0,kg,상자,11개,특,9000,31500,20400,2022-08-03,항도청과(주),과일과채류
참외,노랑참외,10.0,kg,상자,12개,상,6000,28800,15600,2022-08-03,항도청과(주),과일과채류
참외,노랑참외,10.0,kg,상자,13개,보통,7000,7000,7000,2022-08-03,항도청과(주),과일과채류
참외,노랑참외,10.0,kg,상자,14개,4등,5500,5500,5500,2022-08-03,항도청과(주),과일과채류
참외,노랑참외,10.0,kg,상자,19개,등외,6000,6000,6000,2022-08-03,항도청과(주),과일과채류
토마토,토마토(일반),5.0,kg,상자,11개,특,4000,18100,11600,2022-08-03,항도청과(주),과일과채류
토마토,토마토(일반),10.0,kg,상자,11개,특,20500,40000,31900,2022-08-03,항도청과(주),과일과채류
토마토,토마토(일반),5.0,kg,상자,12개,상,12000,13000,12400,2022-08-03,항도청과(주),과일과채류
토마토,토마토(일반),10.0,kg,상자,12개,상,24000,24000,24000,2022-08-03,항도청과(주),과일과채류
토마토,토마토(일반),5.0,kg,상자,13개,보통,3100,8800,6000,2022-08-03,항도청과(주),과일과채류
메론,네트계,8.0,kg,상자,11개,특,12000,22000,15500,2022-08-03,항도청과(주),과일과채류
방울토마토,방울토마토,2.0,kg,상자,11개,특,12800,15800,14500,2022-08-03,항도청과(주),과일과채류
방울토마토,방울토마토,5.0,kg,상자,11개,특,16600,17700,17200,2022-08-03,항도청과(주),과일과채류
오이,백다다기,8.0,kg,상자,11개,특,14100,14100,14100,2022-08-03,항도청과(주),과채류
오이,백다다기,10.0,kg,상자,11개,특,15800,30300,23100,2022-08-03,항도청과(주),과채류
오이,백다다기,10.0,kg,상자,12개,상,17000,20000,18100,2022-08-03,항도청과(주),과채류
오이,가시오이,10.0,kg,상자,11개,특,4100,14000,10200,2022-08-03,항도청과(주),과채류
아욱,아욱(일반),4.0,kg,상자,11개,특,18000,18000,18000,2022-08-03,항도청과(주),엽경채류
고구마순,생고구마순,2.0,kg,단,11개,특,3000,3000,3000,2022-08-03,항도청과(주),엽경채류
고구마순,생고구마순,5.0,kg,봉지,11개,특,4100,4100,4100,2022-08-03,항도청과(주),엽경채류
비름,참비름,4.0,kg,봉지,11개,특,1500,1600,1600,2022-08-03,항도청과(주),엽경채류
비름,참비름,4.0,kg,상자,11개,특,15000,15000,15000,2022-08-03,항도청과(주),엽경채류
고추잎,생고추잎,5.0,kg,봉지,11개,특,5500,5500,5500,2022-08-03,항도청과(주),엽경채류
고추잎,생고추잎,4.0,kg,봉지,11개,특,12000,12000,12000,2022-08-03,항도청과(주),엽경채류
호박잎,생호박잎,2.0,kg,단,11개,특,1010,1010,1000,2022-08-03,항도청과(주),엽경채류
호박잎,생호박잎,3.0,kg,단,11개,특,1300,1800,1500,2022-08-03,항도청과(주),엽경채류
청경채,청경채(일반),4.0,kg,상자,11개,특,6000,6000,6000,2022-08-03,항도청과(주),엽경채류
무순,무순(일반),2.0,kg,상자,11개,특,300,6000,1400,2022-08-03,항도청과(주),엽경채류
쌈추,쌈추,2.0,kg,상자,11개,특,10000,10000,10000,2022-08-03,항도청과(주),엽경채류
무,기타무,20.0,kg,상자,11개,특,12000,12000,12000,2022-08-03,항도청과(주),근채류
당근,당근(수입),10.0,kg,상자,11개,특,10000,10000,10000,2022-08-03,항도청과(주),근채류
양파,만생양파,20.0,kg,그물망,12개,상,19500,22000,20800,2022-08-03,항도청과(주),조미채소류
양파,만생양파,20.0,kg,그물망,13개,보통,18200,18200,18200,2022-08-03,항도청과(주),조미채소류
양파,만생양파,20.0,kg,그물망,14개,4등,12000,12000,12000,2022-08-03,항도청과(주),조미채소류
대파,대파(일반),2.0,kg,단,11개,특,1100,2500,1800,2022-08-03,항도청과(주),조미채소류
쪽파,쪽파(일반),2.0,kg,단,11개,특,4000,4000,4000,2022-08-03,항도청과(주),조미채소류
풋고추,청양,10.0,kg,상자,11개,특,30000,77300,58100,2022-08-03,항도청과(주),조미채소류
풋고추,청양,10.0,kg,상자,12개,상,38000,50000,42700,2022-08-03,항도청과(주),조미채소류
풋고추,오이맛고추,5.0,kg,상자,11개,특,11100,11100,11100,2022-08-03,항도청과(주),조미채소류
풋고추,오이맛고추,10.0,kg,상자,11개,특,22800,27000,25500,2022-08-03,항도청과(주),조미채소류
풋고추,오이맛고추,10.0,kg,상자,12개,상,18000,18200,18100,2022-08-03,항도청과(주),조미채소류
느타리버섯,기타느타리버섯,0.2,kg,상자,없음,특,500,500,500,2022-08-03,부산청과(주),버섯류
느타리버섯,기타느타리버섯,2.0,kg,상자,없음,특,2700,2700,2700,2022-08-03,부산청과(주),버섯류
표고버섯,생표고,0.1,kg,P-BOX,없음,특,310,710,500,2022-08-03,부산청과(주),버섯류
팽이버섯,기타팽이버섯,5.0,kg,상자,없음,특,7300,9800,8400,2022-08-03,부산청과(주),버섯류
만가닥,만가닥(일반),1.5,kg,상자,없음,특,700,700,700,2022-08-03,부산청과(주),버섯류
만가닥,만가닥(일반),2.0,kg,상자,없음,등외,9000,9000,9000,2022-08-03,부산청과(주),버섯류
옥수수,풋옥수수,10.0,kg,그물망,11개,특,9000,9500,9300,2022-08-03,항도청과(주),잡곡류
감자,대지,20.0,kg,상자,11개,특,18600,36800,32700,2022-08-03,항도청과(주),서류
감자,대지,20.0,kg,상자,12개,상,21000,28600,23500,2022-08-03,항도청과(주),서류
감자,대지,20.0,kg,상자,13개,보통,12600,16700,14200,2022-08-03,항도청과(주),서류
감자,대지,10.0,kg,상자,14개,4등,5000,5000,5000,2022-08-03,항도청과(주),서류
감자,대지,20.0,kg,상자,14개,4등,12600,12800,12700,2022-08-03,항도청과(주),서류
고구마,붉은고구마,10.0,kg,상자,11개,특,5000,35000,20000,2022-08-03,항도청과(주),서류
고구마,붉은고구마,10.0,kg,상자,12개,상,12000,35000,23500,2022-08-03,항도청과(주),서류
고구마,붉은고구마,10.0,kg,상자,13개,보통,8000,8000,8000,2022-08-03,항도청과(주),서류
고구마,붉은고구마,10.0,kg,상자,19개,등외,18600,20300,19500,2022-08-03,항도청과(주),서류
사과,후지,10.0,kg,상자,11개,특,23000,23500,23200,2022-08-03,항도청과(주),과실류
사과,후지,10.0,kg,상자,12개,상,20000,24100,22400,2022-08-03,항도청과(주),과실류
사과,아오리,10.0,kg,상자,11개,특,25000,53000,38700,2022-08-03,항도청과(주),과실류
사과,아오리,10.0,kg,상자,12개,상,18600,45000,29800,2022-08-03,항도청과(주),과실류
배,신고,15.0,kg,상자,11개,특,26600,38600,33000,2022-08-03,항도청과(주),과실류
배,원황,15.0,kg,상자,11개,특,55000,55000,55000,2022-08-03,항도청과(주),과실류
배,원황,15.0,kg,상자,12개,상,30000,46000,38000,2022-08-03,항도청과(주),과실류
포도,캠벨얼리,3.0,kg,상자,11개,특,10000,17000,13900,2022-08-03,항도청과(주),과실류
포도,캠벨얼리,2.0,kg,상자,11개,특,10600,10800,10700,2022-08-03,항도청과(주),과실류
포도,캠벨얼리,3.0,kg,상자,12개,상,7500,12800,9900,2022-08-03,항도청과(주),과실류
포도,캠벨얼리,2.0,kg,상자,12개,상,8200,8200,8200,2022-08-03,항도청과(주),과실류
포도,거봉,2.0,kg,상자,11개,특,9000,15000,11600,2022-08-03,항도청과(주),과실류
포도,거봉,4.0,kg,상자,11개,특,23500,24000,23800,2022-08-03,항도청과(주),과실류
포도,청포도,2.0,kg,상자,11개,특,18500,28000,21800,2022-08-03,항도청과(주),과실류
포도,청포도,2.0,kg,상자,12개,상,21000,21000,21000,2022-08-03,항도청과(주),과실류
복숭아,황도,4.0,kg,상자,11개,특,3000,22100,12200,2022-08-03,항도청과(주),과실류
복숭아,황도,4.0,kg,상자,12개,상,3000,5500,4300,2022-08-03,항도청과(주),과실류
복숭아,백도,4.0,kg,상자,11개,특,6000,33200,14300,2022-08-03,항도청과(주),과실류
복숭아,백도,4.0,kg,상자,12개,상,2500,5100,3700,2022-08-03,항도청과(주),과실류
복숭아,월미,4.0,kg,상자,11개,특,7000,17000,12000,2022-08-03,항도청과(주),과실류
복숭아,미백,4.0,kg,상자,11개,특,4000,31500,12900,2022-08-03,항도청과(주),과실류
복숭아,미백,4.0,kg,상자,12개,상,2000,4600,3300,2022-08-03,항도청과(주),과실류
복숭아,천홍,10.0,kg,상자,12개,상,2000,24200,12900,2022-08-03,항도청과(주),과실류
복숭아,천홍,10.0,kg,상자,13개,보통,6000,16200,10500,2022-08-03,항도청과(주),과실류
복숭아,천중도백도,4.0,kg,상자,11개,특,9100,15000,12500,2022-08-03,항도청과(주),과실류
복숭아,환타지아,5.0,kg,상자,11개,특,4500,8000,6300,2022-08-03,항도청과(주),과실류
복숭아,환타지아,5.0,kg,상자,12개,상,1000,11000,5500,2022-08-03,항도청과(주),과실류
복숭아,털복숭아(일반),4.0,kg,상자,11개,특,3000,21000,10800,2022-08-03,항도청과(주),과실류
복숭아,털복숭아(일반),10.0,kg,상자,11개,특,10200,16500,13700,2022-08-03,항도청과(주),과실류
복숭아,털복숭아(일반),4.0,kg,상자,12개,상,2000,5000,4000,2022-08-03,항도청과(주),과실류
복숭아,털복숭아(일반),10.0,kg,상자,12개,상,6000,34500,14900,2022-08-03,항도청과(주),과실류
복숭아,털복숭아(일반),10.0,kg,상자,19개,등외,16000,16000,16000,2022-08-03,항도청과(주),과실류
복숭아,기타복숭아,4.0,kg,상자,11개,특,4000,27000,12300,2022-08-03,항도청과(주),과실류
복숭아,기타복숭아,4.0,kg,상자,12개,상,2500,5500,4300,2022-08-03,항도청과(주),과실류
자두,홍자두,5.0,kg,상자,11개,특,6100,33000,16200,2022-08-03,항도청과(주),과실류
자두,홍자두,5.0,kg,상자,12개,상,8000,21000,13900,2022-08-03,항도청과(주),과실류
자두,홍자두,5.0,kg,상자,13개,보통,3100,19000,9400,2022-08-03,항도청과(주),과실류
자두,홍자두,5.0,kg,상자,14개,4등,2000,13000,7400,2022-08-03,항도청과(주),과실류
감귤,하우스감귤,3.0,kg,상자,11개,특,8000,14500,12600,2022-08-03,항도청과(주),과실류
연근,연근(일반),1.0,kg,상자,없음,보통,1210,1700,1500,2022-08-03,부산청과(주),근채류
양파,양파(일반),20.0,kg,그물망,없음,특,28000,28000,28000,2022-08-03,부산청과(주),조미채소류
양파,양파(일반),20.0,kg,그물망,없음,상,25400,25400,25400,2022-08-03,부산청과(주),조미채소류
양파,양파(일반),20.0,kg,그물망,없음,보통,15000,15000,15000,2022-08-03,부산청과(주),조미채소류
양파,자주양파,20.0,kg,그물망,없음,특,22000,22000,22000,2022-08-03,부산청과(주),조미채소류
대파,대파(일반),1.0,kg,단,없음,보통,1500,2100,2000,2022-08-03,부산청과(주),조미채소류
쪽파,쪽파(일반),8.0,kg,단,없음,특,1800,1800,1800,2022-08-03,부산청과(주),조미채소류
쪽파,쪽파(일반),2.0,kg,단,없음,보통,2330,3060,2700,2022-08-03,부산청과(주),조미채소류
풋고추,청양,10.0,kg,상자,없음,특,18800,75700,55400,2022-08-03,부산청과(주),조미채소류
풋고추,청양,11.0,kg,상자,없음,특,69000,69000,69000,2022-08-03,부산청과(주),조미채소류
풋고추,청양,4.0,kg,상자,없음,상,6000,6000,6000,2022-08-03,부산청과(주),조미채소류
풋고추,청양,10.0,kg,상자,없음,상,23900,46000,36000,2022-08-03,부산청과(주),조미채소류
풋고추,청양,12.0,kg,상자,없음,상,50000,50000,50000,2022-08-03,부산청과(주),조미채소류
풋고추,아삭이,10.0,kg,상자,없음,특,19100,24600,22500,2022-08-03,부산청과(주),조미채소류
풋고추,아삭이,10.0,kg,상자,없음,상,8900,17000,14300,2022-08-03,부산청과(주),조미채소류
풋고추,모닝,5.0,kg,상자,없음,특,23600,29800,26600,2022-08-03,부산청과(주),조미채소류
풋고추,모닝,5.0,kg,상자,없음,상,8000,14000,12200,2022-08-03,부산청과(주),조미채소류
꽈리고추,꽈리고추(일반),4.0,kg,상자,없음,특,9000,31000,19900,2022-08-03,부산청과(주),조미채소류
꽈리고추,꽈리고추(일반),10.0,kg,상자,없음,특,30200,31500,30900,2022-08-03,부산청과(주),조미채소류
꽈리고추,꽈리고추(일반),4.0,kg,상자,없음,상,4800,13300,10000,2022-08-03,부산청과(주),조미채소류
홍고추,홍고추(일반),4.0,kg,상자,없음,특,16000,16000,16000,2022-08-03,부산청과(주),조미채소류
홍고추,홍고추(일반),10.0,kg,상자,없음,특,25200,57400,40700,2022-08-03,부산청과(주),조미채소류
홍고추,홍고추(일반),8.0,kg,상자,없음,특,30000,30000,30000,2022-08-03,부산청과(주),조미채소류
홍고추,홍고추(일반),7.0,kg,상자,없음,상,10000,10000,10000,2022-08-03,부산청과(주),조미채소류
홍고추,홍고추(일반),10.0,kg,상자,없음,상,18600,32000,25100,2022-08-03,부산청과(주),조미채소류
홍고추,홍고추(일반),7.0,kg,상자,없음,보통,8000,8000,8000,2022-08-03,부산청과(주),조미채소류
홍고추,홍고추(일반),10.0,kg,상자,없음,보통,12300,12300,12300,2022-08-03,부산청과(주),조미채소류
홍고추,홍청양,10.0,kg,상자,없음,특,48200,48200,48200,2022-08-03,부산청과(주),조미채소류
마늘,마늘쫑(수입),8.0,kg,상자,없음,특,32000,32000,32000,2022-08-03,부산청과(주),조미채소류
양상추,양상추(일반),10.0,kg,상자,없음,보통,15000,15000,15000,2022-08-03,부산청과(주),양채류
피망(단고추),청피망,10.0,kg,상자,없음,특,11000,16000,13500,2022-08-03,부산청과(주),양채류
피망(단고추),청피망,10.0,kg,상자,없음,상,6000,8100,7100,2022-08-03,부산청과(주),양채류
