품목명,평균가격,최고가격,최저가격,품목코드,등급,일자
포도 델라웨어_2.0,12250.0,14833.333333333334,9666.666666666666,6.0303e+16,하,200305
포도 샤인머스켓_2.0,13748.0,15000.0,11000.0,6.0336e+16,하,200305
포도 수입_8.0,26540.0,28000.0,16000.0,6.03000000008e+16,하,200305
포도 캠벨얼리_3.0,6351.0,8000.0,5000.0,6.0301e+16,하,200305
포도 거봉_2.0,7000.0,7000.0,7000.0,6.0302e+16,특,200306
포도 샤인머스켓_2.0,35310.0,36000.0,34000.0,6.0336e+16,특,200306
포도 수입_8.0,53793.0,57000.0,50000.0,6.03000000008e+16,특,200306
포도 캠벨얼리_3.0,15000.0,15000.0,15000.0,6.0301e+16,특,200306
포도 캠벨얼리_5.0,37000.0,38000.0,36000.0,6.0301e+16,특,200306
포도 거봉_2.0,12317.416666666666,13083.333333333334,11541.666666666666,6.0302e+16,상,200306
포도 거봉_5.0,24909.090909090908,29181.81818181818,20636.363636363636,6.0302e+16,상,200306
포도 델라웨어_2.0,15142.857142857143,16047.619047619048,14238.095238095239,6.0303e+16,상,200306
포도 델라웨어_6.0,37090.90909090909,39909.09090909091,34272.72727272727,6.0303e+16,상,200306
포도 샤인머스켓_2.0,32566.0,34000.0,26000.0,6.0336e+16,상,200306
포도 수입_8.0,24370.727272727272,26409.090909090908,22318.18181818182,6.03000000008e+16,상,200306
포도 캠벨얼리_2.0,12818.181818181818,14090.90909090909,11545.454545454546,6.0301e+16,상,200306
포도 캠벨얼리_3.0,10357.0,15000.0,9000.0,6.0301e+16,상,200306
포도 캠벨얼리_5.0,33272.72727272727,37454.545454545456,29090.909090909092,6.0301e+16,상,200306
포도 거봉_2.0,5183.0,6500.0,4000.0,6.0302e+16,중,200306
포도 델라웨어_2.0,12500.0,14095.238095238095,10904.761904761905,6.0303e+16,중,200306
포도 델라웨어_6.0,31045.454545454544,34090.90909090909,28000.0,6.0303e+16,중,200306
포도 샤인머스켓_2.0,16327.0,26000.0,15000.0,6.0336e+16,중,200306
포도 수입_8.0,20243.555555555555,21944.444444444445,18555.555555555555,6.03000000008e+16,중,200306
포도 캠벨얼리_2.0,9818.181818181818,11181.818181818182,8454.545454545454,6.0301e+16,중,200306
포도 캠벨얼리_3.0,8205.0,9000.0,8000.0,6.0301e+16,중,200306
포도 캠벨얼리_5.0,24318.18181818182,29000.0,19636.363636363636,6.0301e+16,중,200306
포도 거봉_2.0,4000.0,4000.0,4000.0,6.0302e+16,하,200306
포도 델라웨어_2.0,13200.0,14800.0,11600.0,6.0303e+16,하,200306
포도 델라웨어_6.0,25681.81818181818,28727.272727272728,22636.363636363636,6.0303e+16,하,200306
포도 샤인머스켓_2.0,13748.0,15000.0,11000.0,6.0336e+16,하,200306
포도 수입_8.0,26136.0,28000.0,20000.0,6.03000000008e+16,하,200306
포도 캠벨얼리_3.0,6351.0,8000.0,5000.0,6.0301e+16,하,200306
포도 캠벨얼리_5.0,13500.0,17000.0,10000.0,6.0301e+16,하,200306
포도 거봉_2.0,7000.0,7000.0,7000.0,6.0302e+16,특,200307
포도 샤인머스켓_2.0,35310.0,36000.0,34000.0,6.0336e+16,특,200307
포도 수입_8.0,53568.0,57000.0,50000.0,6.03000000008e+16,특,200307
포도 캠벨얼리_3.0,15000.0,15000.0,15000.0,6.0301e+16,특,200307
포도 캠벨얼리_5.0,36500.0,39440.0,33560.0,6.0301e+16,특,200307
포도 거봉_2.0,13531.115384615385,14769.23076923077,12288.461538461539,6.0302e+16,상,200307
포도 거봉_4.0,30727.272727272728,32454.545454545456,29000.0,6.0302e+16,상,200307
포도 거봉_5.0,28520.0,31120.0,25920.0,6.0302e+16,상,200307
포도 델라웨어_2.0,11230.76923076923,11846.153846153846,10615.384615384615,6.0303e+16,상,200307
포도 델라웨어_6.0,35580.0,38200.0,32960.0,6.0303e+16,상,200307
