품목명,등급,월,평균가격,최고가격,최저가격,계절지수
사과 후지_10,상,09,31860.42034698748,38045.032138222676,27853.698429305845,0.06013451979793489
사과 후지_10,상,10,35452.9280444847,43456.804510405054,29312.059488418185,0.06691514989969082
사과 후지_10,상,11,31713.93153846154,38147.37891737892,26231.31054131054,0.05985803147604393
사과 후지_10,상,12,33798.509577228324,41652.42928367928,28719.665750915752,0.063792540122739
사과 후지_10,중,01,22565.751510874037,27751.848235949896,17317.26482660562,0.062429666659557265
사과 후지_10,중,02,21819.39767003367,26510.565656565657,17158.545454545456,0.060364828647346984
사과 후지_10,중,03,20305.52960927961,24688.944851444852,15930.850630850631,0.056176611013474535
사과 후지_10,중,04,22253.37932975113,27044.324943438914,17513.42463235294,0.061565468047256475
사과 후지_10,중,05,24342.057503730837,29437.39167005834,18883.77804911138,0.06734393645314185
사과 후지_10,중,06,23710.075472027973,29539.952797202797,18651.583916083917,0.06559551573003732
사과 후지_10,중,07,24698.034288696053,29918.55976267741,19280.39074215545,0.06832877012966312
사과 후지_10,중,08,26564.98949832776,31849.73913043478,21173.56744704571,0.07349382706780525
사과 후지_10,중,09,23366.79459855291,27863.596619351098,19324.506624378748,0.06464580614507967
사과 후지_10,중,10,23944.947264802428,29199.559488418185,18668.68980707296,0.0662453043144581
사과 후지_10,중,11,20003.756666666668,26227.97720797721,16023.14814814815,0.0553417359061633
사과 후지_10,중,12,23329.526976495727,28670.832061457062,17714.660917785917,0.06454270276644399
사과 후지_10,특,01,45503.141254046466,52154.78295149011,41743.433205754176,0.06579163888434374
사과 후지_10,특,02,39674.6038973064,43570.07912457912,36523.26262626263,0.05736433003422234
사과 후지_10,특,03,42810.27085877086,48116.28001628002,39947.88359788359,0.061898097653438997
사과 후지_10,특,04,44635.954506504524,48426.7338800905,42385.279694570134,0.06453779935223244
사과 후지_10,특,05,47217.862571428566,51194.56817256818,44298.4940984941,0.06827090344919302
사과 후지_10,특,06,46865.16077797203,50253.16171328671,44414.494755244756,0.06776094241376915
사과 후지_10,특,07,43221.2255239314,44913.71955930779,41724.57618634089,0.06249228478388627
사과 후지_10,특,08,48544.90352285396,51372.59308807135,46988.61984392419,0.07018963250074288
사과 후지_10,특,09,40473.36699699136,43923.314395181405,38222.0683373177,0.058519237848502936
사과 후지_10,특,10,45813.10699050849,50883.28184999381,43682.91295057599,0.06623980912573373
사과 후지_10,특,11,41529.913376068376,47029.387464387466,38205.071225071224,0.060046866841163185
사과 후지_10,특,12,44355.035707926334,49327.1074989825,41733.53683353683,0.06413162721460587
사과 후지_10,하,01,14890.497490237809,17314.05969840049,7937.754800612857,0.062398877221893696
사과 후지_10,하,02,14290.245341750842,17155.21212121212,8534.341750841751,0.059883510617106214
사과 후지_10,하,03,13453.627187627188,15928.205128205129,8729.700854700855,0.05637764833715255
사과 후지_10,하,04,14910.107813914026,17512.22270927602,9622.225678733032,0.0624810546091943
사과 후지_10,하,05,15500.4508671822,18867.111382444717,10381.549857549859,0.0649548969857723
사과 후지_10,하,06,15258.21083041958,18639.018356643355,10125.598776223776,0.06393978608554297
사과 후지_10,하,07,16360.23762403174,19267.15125832773,10877.576943753415,0.06855784768052493
사과 후지_10,하,08,17223.14169007804,21092.559643255296,11079.047937569676,0.07217386151127814
사과 후지_10,하,09,16416.355279382453,19245.321104016755,11005.525449259465,0.06879300964798138
사과 후지_10,하,10,15886.559204679177,18533.36372011644,9046.170878236095,0.0665728903914069
사과 후지_10,하,11,13360.41685185185,15967.592592592593,7229.102564102564,0.055987048875873996
사과 후지_10,하,12,15119.14315603378,17640.08445258445,10066.10576923077,0.06335702068464064
사과 후지_15,상,01,40684.24083564744,51456.19480760785,32909.79971960407,0.07040622613704849
사과 후지_15,상,02,39139.31524945434,47499.15028018003,32383.201316862644,0.06773265086681468
사과 후지_15,상,03,41618.132002849,50197.30009496676,34902.244064577404,0.0720223740939688
사과 후지_15,상,04,43588.04354614146,52693.753416738924,37393.17065114166,0.07543140999431446
사과 후지_15,상,05,45610.288300590444,54400.675089805525,39425.64048887238,0.07893101127878634
사과 후지_15,상,06,50181.15063492063,58666.524956524954,43945.4514004514,0.08684112980483226
사과 후지_15,상,07,53107.35495914343,61852.19623681162,46119.47810024733,0.09190508083704427
사과 후지_15,상,08,47396.00093203093,55723.40455840457,40545.83435083435,0.08202128123989674
사과 후지_15,상,09,30662.961439393937,34793.72294372295,26925.04329004329,0.0530638732047318
사과 후지_15,상,10,33557.28072091658,38014.12127494508,29982.543674095337,0.058072645487614184
사과 후지_15,상,11,37446.96319826773,46220.872995454934,31288.671640511104,0.06480394631753521
사과 후지_15,상,12,38273.97872201872,47753.20716320717,31557.33821733822,0.06623514033241881
사과 후지_15,중,01,27192.815389209823,32873.43608324043,21675.88495591365,0.06670264162615937
사과 후지_15,중,02,27309.859768248025,32362.484584319824,22012.927212629733,0.06698974574383156
사과 후지_15,중,03,29081.18411490978,34881.80246913581,22961.64292497626,0.07133471743609528
사과 후지_15,중,04,31968.783604277636,37443.9398819109,26043.69379412858,0.07841785727073017
사과 후지_15,중,05,33639.83805458524,39395.71836161691,27465.299687022587,0.08251687182811565
사과 후지_15,중,06,36601.590645280645,43891.2197062197,28470.51208051208,0.08978190558114497
사과 후지_15,중,07,38437.77825095133,46016.52336267721,29828.120881967036,0.0942859836645069
사과 후지_15,중,08,32602.295390211642,41635.59523809524,24459.034391534387,0.07997183059119303
사과 후지_15,중,09,22523.132696007695,26289.766714766716,17923.10004810005,0.055248139150621794
사과 후지_15,중,10,26408.361092510597,30008.55783836861,22348.487616290822,0.06477841373449383
사과 후지_15,중,11,25934.381153846156,31279.5592144756,20194.253494554498,0.06361576420614568
사과 후지_15,중,12,26262.493072853074,31546.654456654454,20901.571021571024,0.06442060664094096
사과 후지_15,특,01,60810.79708513226,77991.0487010574,51595.84340056079,0.07833350060476274
사과 후지_15,특,02,54062.7293123058,64879.771173652174,47706.5556579195,0.06964096907580306
사과 후지_15,특,03,58613.45289268756,74988.72934472935,50354.470085470086,0.07550298906933967
사과 후지_15,특,04,60982.622859573064,78504.76080763037,52865.35075766959,0.07855483818050985
사과 후지_15,특,05,61813.37700681283,76245.0170527272,54681.12948511499,0.07962497512352856
사과 후지_15,특,06,65249.88215895216,76843.49872349873,59058.081918081916,0.0840517133232683
사과 후지_15,특,07,67513.87847480155,75585.38398923013,62704.286454286455,0.08696808287074342
사과 후지_15,특,08,62525.12700396826,66404.67592592593,58780.70105820106,0.08054181672905072
사과 후지_15,특,09,38607.4825487013,40408.25216450216,36882.90043290043,0.04973227457195207
사과 후지_15,특,10,42879.41856103625,48267.40481184846,38862.15563818967,0.05523517402806795
사과 후지_15,특,11,54529.10368597401,70199.83205311968,46289.42715033016,0.07024172978003526
사과 후지_15,특,12,56975.74781440781,73922.33618233618,47846.512006512006,0.0733933773245659
사과 후지_15,하,01,16740.54661305361,21640.51209688862,7468.9577716969025,0.06739786599089718
사과 후지_15,하,02,17177.348989905593,22001.288841339185,8938.968395956956,0.06915644345793279
사과 후지_15,하,03,17280.252588793923,22940.67141500475,7791.880341880342,0.06957073596152694
사과 후지_15,하,04,20148.226837606835,26022.74396135266,9095.969412444774,0.08111727315381388
사과 후지_15,하,05,21320.29623832528,27416.58062347744,9482.451566951566,0.08583605433985089
사과 후지_15,하,06,21636.035014985016,28392.56151256151,9923.734783734782,0.08710722667665197
사과 후지_15,하,07,22182.480549365166,29557.652034575112,10650.83492006569,0.08930723028159755
사과 후지_15,하,08,19156.351395502646,24254.63624338624,12583.022486772488,0.07712395742334228
사과 후지_15,하,09,15510.033076298701,18129.72132034632,11903.882575757576,0.06244378722828834
사과 후지_15,하,10,17623.257659580013,22510.860649859507,9270.935542125475,0.07095168309123492
사과 후지_15,하,11,15007.390784238058,20179.342251950948,5618.369533058914,0.06042013658982921
사과 후지_15,하,12,15798.243154253154,20900.24827024827,6897.2405372405365,0.06360412832468082
사과 후지_5,상,01,23540.85920337832,28258.21817071817,20181.146130557892,0.19629461067636894
사과 후지_5,상,02,22276.336858054226,25524.174641148325,19885.200691121743,0.18575043642501707
사과 후지_5,상,03,19881.333333333332,21333.333333333332,18833.333333333332,0.16577978537986948
사과 후지_5,상,04,17228.2,18000.0,16800.0,0.1436567281779291
사과 후지_5,상,05,17285.25,18250.0,16750.0,0.1441324375580472
사과 후지_5,상,06,17285.25,18250.0,16750.0,0.1441324375580472
사과 후지_5,상,07,17380.333333333332,18666.666666666668,16666.666666666668,0.1449252865249107
사과 후지_5,상,08,17000.0,17000.0,17000.0,0.14175389065745664
사과 후지_5,상,09,21013.30925925926,23123.148148148146,18838.888888888887,0.17521872606402106
사과 후지_5,상,10,23936.535714285714,26642.85714285714,20935.714285714286,0.1995939450800684
사과 후지_5,상,11,22363.0,23666.666666666668,20666.666666666668,0.18647307392780607
사과 후지_5,상,12,25044.5,27000.0,22500.0,0.20883266556298077
사과 후지_5,중,01,17027.406931108108,20181.146130557892,14089.880370174487,0.18203365041685332
사과 후지_5,중,02,17250.782816321105,19885.200691121743,14284.83519404572,0.18442167860957426
사과 후지_5,중,03,16914.333333333332,18833.333333333332,14666.666666666666,0.1808248227984151
사과 후지_5,중,04,15556.4,16800.0,13800.0,0.16630766450828283
사과 후지_5,중,05,15433.5,16750.0,13500.0,0.16499378649228505
사과 후지_5,중,06,15433.5,16750.0,13500.0,0.16499378649228505
사과 후지_5,중,07,15228.666666666666,16666.666666666668,13000.0,0.16280398979895538
사과 후지_5,중,08,16048.0,17000.0,15000.0,0.171563176572274
사과 후지_5,중,09,16184.14074074074,18838.888888888887,13437.037037037036,0.17301860640417727
사과 후지_5,중,10,16473.735714285714,20935.714285714286,13007.142857142857,0.1761145581477428
사과 후지_5,중,11,16147.333333333334,20666.666666666668,13333.333333333334,0.17262511215341675
사과 후지_5,중,12,16197.0,22500.0,12500.0,0.17315607994398813
사과 후지_5,특,01,30762.04529174529,35421.66542607719,28273.167665667665,0.20997763468643643
사과 후지_5,특,02,27714.508189792665,29865.952950558214,25524.174641148325,0.18917555126778662
사과 후지_5,특,03,24580.5,26500.0,21333.333333333332,0.16778322769048623
사과 후지_5,특,04,19621.6,20800.0,18000.0,0.1339344350380035
사과 후지_5,특,05,19845.5,21000.0,18250.0,0.13546274669480055
사과 후지_5,특,06,19845.5,21000.0,18250.0,0.13546274669480055
사과 후지_5,특,07,20218.666666666668,21333.333333333332,18666.666666666668,0.1380099327894623
사과 후지_5,특,08,18726.0,20000.0,17000.0,0.1278211884108153
사과 후지_5,특,09,25083.848148148147,26718.518518518515,23123.148148148146,0.17121901528424247
사과 후지_5,특,10,27113.0,28250.0,25250.0,0.18506973626948817
사과 후지_5,특,11,26150.666666666668,27666.666666666668,23666.666666666668,0.17850097677392007
사과 후지_5,특,12,29863.0,31500.0,27000.0,0.20384087095547246
사과 후지_5,하,01,12277.245475069592,14111.79956209368,9017.252856076384,0.1708596554118685
사과 후지_5,하,02,13029.916323763955,14234.83519404572,11035.259170653908,0.1813344058033645
사과 후지_5,하,03,13822.333333333334,14666.666666666666,13166.666666666666,0.19236229454864187
사과 후지_5,하,04,13580.0,13800.0,13400.0,0.18898979622137288
사과 후지_5,하,05,13225.0,13500.0,13000.0,0.18404934131278766
사과 후지_5,하,06,13225.0,13500.0,13000.0,0.18404934131278766
사과 후지_5,하,07,12633.333333333334,13000.0,12333.333333333334,0.17581524979847893
사과 후지_5,하,08,15000.0,15000.0,15000.0,0.20875161585571378
사과 후지_5,하,09,12177.738888888889,13437.037037037036,10230.555555555555,0.16947484470163468
사과 후지_5,하,10,11056.728571428572,12971.428571428572,9396.428571428572,0.15387399702425014
사과 후지_5,하,11,11805.666666666666,13333.333333333334,10333.333333333334,0.16429679952804033
사과 후지_5,하,12,10208.5,12500.0,8000.0,0.1420693913642036
쓰가루_15,상,08,23250.0,26500.0,20000.0,1.0
쓰가루_15,중,08,15500.0,19000.0,12000.0,1.0
쓰가루_15,하,08,10000.0,12000.0,8000.0,1.0
배 신고_15.0,상,01,37288.19402278753,45405.49660103436,31038.935361707958,0.05203623660845874
배 신고_15.0,상,02,37262.068274159705,44640.623495878644,31691.430618029044,0.051999777732592026
배 신고_15.0,상,03,36414.31451759741,44653.23099415204,30529.694428378643,0.05081672459155692
배 신고_15.0,상,04,38072.581297893565,46994.777458324366,31780.36319896732,0.053130860869830536
배 신고_15.0,상,05,40296.59741998996,49851.592079418166,33682.459800560486,0.0562345088791632
배 신고_15.0,상,06,47006.74919178288,57184.27873880506,39875.39426655216,0.06559862678367476
배 신고_15.0,상,07,45768.76658526659,58066.21789516526,36760.61092903198,0.06387100340265313
배 신고_15.0,상,08,37952.35153019791,45534.800571493935,31208.13317456338,0.052963078417417646
배 신고_15.0,상,09,33898.24319555752,40149.285530879286,28955.349899573215,0.04730550915008466
배 신고_15.0,상,10,29290.01393928429,35056.12444340133,25396.807878112224,0.04087465578725051
배 신고_15.0,상,11,33189.03408437481,40850.60637472537,27979.956254441382,0.0463157971492346
배 신고_15.0,상,12,36138.74845318424,44071.8055823319,30660.112781954886,0.05043216799650428
배 신고_15.0,중,01,25776.558681559985,30979.525473350703,20702.744604323554,0.05194360577835129
배 신고_15.0,중,02,26914.45918408642,31770.808162681187,22233.4401310681,0.054236644808441224
배 신고_15.0,중,03,25445.17245089219,30486.70501038922,20396.20343594028,0.05127581315564964
배 신고_15.0,중,04,26250.772294262228,31760.893361236613,20700.945363687926,0.05289921685340741
배 신고_15.0,중,05,27583.932192521435,33634.121111958644,21596.157585528297,0.05558573265445663
배 신고_15.0,중,06,32982.98263771317,39815.56610640821,25979.608364345204,0.06646562361923064
배 신고_15.0,중,07,28803.168042970676,36639.26589979222,21027.983955615535,0.05804267452745669
배 신고_15.0,중,08,24710.992386026126,31017.117173021066,18337.07669777464,0.049796330951261784
배 신고_15.0,중,09,23953.414878505602,28935.527616593037,18923.956924194845,0.04826969941431643
배 신고_15.0,중,10,21755.078560601614,25388.704714219588,17873.7323078227,0.04383972423895969
배 신고_15.0,중,11,23589.136469844252,27972.084009727027,19114.906608773887,0.04753562415288106
배 신고_15.0,중,12,25649.844196602615,30650.060300323457,20721.562024719922,0.05168825721400855
배 신고_15.0,특,01,49870.86601228799,56128.79220068007,45656.76005323602,0.05225256053171949
배 신고_15.0,특,02,48105.66493562541,52990.857543777034,44809.76048438695,0.05040305833766813
배 신고_15.0,특,03,49246.33778977358,55203.5488293383,44868.43513698777,0.05159820656997635
배 신고_15.0,특,04,51371.24516888654,57863.548377633044,47141.37736574807,0.05382459364382504
배 신고_15.0,특,05,54200.525227161175,60093.56158419087,50093.57885143927,0.056788992286306114
배 신고_15.0,특,06,61733.14278793331,67517.88710315025,57476.7252007252,0.06468134681168287
배 신고_15.0,특,07,63156.93497097444,69220.45498361287,58475.15155409893,0.06617313536836474
배 신고_15.0,특,08,49061.611070559666,53020.50011798524,45919.54294582441,0.051404657813971744
배 신고_15.0,특,09,42930.65923453934,46803.15362218882,40239.157005705,0.044980908688585106
배 신고_15.0,특,10,38764.63039325366,44690.94613624362,35104.09578386696,0.040615921841303734
배 신고_15.0,특,11,45672.69792277051,53984.02067971862,40912.259969880106,0.047853899554671384
배 신고_15.0,특,12,48676.98772336825,55896.68808774072,44153.69963369963,0.051001665920346315
배 신고_15.0,하,01,16578.82403734921,20672.374233953182,7827.007180039216,0.05310489260393349
배 신고_15.0,하,02,18295.843992786293,22182.092263792252,10567.936295207463,0.058604809855415205
배 신고_15.0,하,03,16115.388245506929,20357.04239230555,8193.904847589058,0.05162042616052594
배 신고_15.0,하,04,16394.89767216257,20665.94448356119,8059.810414181123,0.05251574407034242
배 신고_15.0,하,05,16848.55727938389,21570.904816854476,7874.359686842526,0.0539688956730108
배 신고_15.0,하,06,20294.59965554913,25851.94382615435,9727.759784075573,0.06500717618570503
배 신고_15.0,하,07,15796.826036536564,21487.60182312814,6860.045899519583,0.05060001531251093
배 신고_15.0,하,08,15307.181251918266,18967.91836098472,9878.086912663572,0.04903159685034186
배 신고_15.0,하,09,15569.926557217854,18919.037015728023,8078.687474787218,0.049873216327615315
배 신고_15.0,하,10,14375.02170650055,17847.75227040101,7135.854391180478,0.046045725690987055
배 신고_15.0,하,11,15183.78180862785,19136.287690612633,6933.4664606518145,0.04863632670521217
배 신고_15.0,하,12,16411.873904847587,20707.91680054838,8019.869534948482,0.05257012193282087
배 신고_5.0,상,01,12326.19082125604,12582.246376811594,12137.80193236715,0.10749763017636736
배 신고_5.0,상,02,11449.733333333334,11661.666666666666,11241.666666666666,0.09985397900559778
배 신고_5.0,상,03,11742.538461538461,11944.951923076924,11632.451923076924,0.10240755438358559
배 신고_5.0,상,04,11297.546153846155,11467.5,11167.5,0.09852674325407221
배 신고_5.0,상,05,12640.25,13075.0,12554.166666666666,0.11023656371550203
배 신고_5.0,상,06,10827.555555555555,11333.333333333334,10666.666666666666,0.09442792016638418
배 신고_5.0,상,07,11860.5,12375.0,11750.0,0.10343630576513214
배 신고_5.0,상,08,12664.82142857143,13197.32142857143,12536.607142857143,0.11045085297807952
배 신고_5.0,상,09,12562.064624505929,13056.645256916996,12433.127470355732,0.10955470322007886
배 신고_5.0,상,10,12169.003496503497,12722.902097902097,11990.82167832168,0.10612678778477282
배 신고_5.0,상,11,10599.156711790625,10792.884947178425,10455.646002548177,0.09243603680227037
배 신고_5.0,상,12,11727.865409172768,12119.958720209555,11635.954346656687,0.10227958959871093
배 신고_5.0,중,01,11962.804347826088,12137.80193236715,11821.859903381643,0.10864256217272258
배 신고_5.0,중,02,11061.528888888888,11241.666666666666,10869.444444444445,0.10045745170570008
배 신고_5.0,중,03,11481.278846153846,11632.451923076924,11174.278846153846,0.10426949355669322
배 신고_5.0,중,04,10938.85,11167.5,10745.192307692309,0.09934331923091681
배 신고_5.0,중,05,12168.416666666666,12554.166666666666,11625.0,0.11050987091435344
배 신고_5.0,중,06,10424.222222222223,10666.666666666666,10000.0,0.09466962577933138
배 신고_5.0,중,07,11371.5,11750.0,10875.0,0.103272515358961
배 신고_5.0,중,08,12199.714285714286,12536.607142857143,11638.392857142857,0.11079410640165013
배 신고_5.0,중,09,11949.142292490118,12433.127470355732,11308.473320158102,0.1085184875282589
배 신고_5.0,중,10,11551.848484848484,11990.82167832168,10863.490675990675,0.10491038561983076
배 신고_5.0,중,11,10091.308964007008,10455.646002548177,9775.384615384615,0.09164620850173104
배 신고_5.0,중,12,11179.801331945646,11635.954346656687,10659.995439343267,0.10153156617539368
배 신고_5.0,특,01,12647.079710144928,12665.579710144928,12582.246376811594,0.10680979760521053
배 신고_5.0,특,02,11661.666666666666,11661.666666666666,11661.666666666666,0.09848757855198362
배 신고_5.0,특,03,11944.951923076924,11944.951923076924,11944.951923076924,0.10088003923027353
배 신고_5.0,특,04,11467.5,11467.5,11467.5,0.09684776107287743
배 신고_5.0,특,05,13075.0,13075.0,13075.0,0.11042376071749485
배 신고_5.0,특,06,11333.333333333334,11333.333333333334,11333.333333333334,0.09571466830834482
배 신고_5.0,특,07,12375.0,12375.0,12375.0,0.10451197238080298
배 신고_5.0,특,08,13197.32142857143,13197.32142857143,13197.32142857143,0.1114568155671464
배 신고_5.0,특,09,13060.101778656126,13065.340909090908,13056.645256916996,0.11029793910152605
배 신고_5.0,특,10,12777.52534965035,12817.744755244756,12722.902097902097,0.1079114647626398
배 신고_5.0,특,11,10818.425797632319,10859.864163614164,10792.884947178425,0.09136606207401336
배 신고_5.0,특,12,12169.884781439296,12615.495123605493,12119.958720209555,0.10277968987113845
배 신고_5.0,하,01,11127.971014492754,11821.859903381643,10560.748792270531,0.10818610807247159
배 신고_5.0,하,02,10532.342222222222,10869.444444444445,9807.222222222223,0.10239540635265831
배 신고_5.0,하,03,10781.317307692309,11174.278846153846,10084.85576923077,0.10481594154896134
배 신고_5.0,하,04,10492.726923076923,10745.192307692309,9825.576923076924,0.1020102665073914
배 신고_5.0,하,05,11430.444444444445,11625.0,10947.222222222223,0.1111267540482013
배 신고_5.0,하,06,9756.888888888889,10000.0,9222.222222222223,0.09485645086689204
배 신고_5.0,하,07,10601.5,10875.0,10000.0,0.10306775810581928
배 신고_5.0,하,08,11411.57142857143,11638.392857142857,10841.964285714286,0.11094327063220098
배 신고_5.0,하,09,11006.537549407116,11251.951581027668,10407.979249011858,0.1070055322100561
배 신고_5.0,하,10,10414.39423076923,10828.52564102564,9665.20979020979,0.10124871625671489
배 신고_5.0,하,11,9507.490959547698,9775.384615384615,8819.92647449169,0.09243180478346705
배 신고_5.0,하,12,10391.231770236453,10659.995439343267,10054.00870032977,0.10102353086980474
배 신고_7.5,상,01,27904.650643869547,31821.864096677666,25322.58876252348,0.10081398830401259
배 신고_7.5,상,02,26925.56654372674,29784.69273325359,25117.602854199893,0.09727675093522559
배 신고_7.5,상,03,32106.875,35125.0,30750.0,0.11599579446587699
배 신고_7.5,상,04,32645.5,36500.0,32166.666666666668,0.1179417401486687
배 신고_7.5,상,05,36757.2,41800.0,35400.0,0.1327964997011118
배 신고_7.5,상,06,36757.2,41800.0,35400.0,0.1327964997011118
배 신고_7.5,상,07,37127.75,42250.0,35500.0,0.13413522362361535
배 신고_7.5,상,08,32325.425,36962.5,29537.5,0.11678537242637665
배 신고_7.5,상,09,25133.336616428696,28823.975371855973,22566.010493372858,0.09080177838550041
배 신고_7.5,상,10,26445.067964975846,30823.943236714975,23256.461352657003,0.0955408045255568
배 신고_7.5,상,11,38193.833333333336,42166.666666666664,37333.333333333336,0.13798677202927084
배 신고_7.5,상,12,36809.0,40750.0,35250.0,0.13298364286447892
배 신고_7.5,중,01,21540.78208603997,25300.366540301253,17596.897886815776,0.10070714171053363
배 신고_7.5,중,02,20912.644711091176,25117.602854199893,16780.990829346094,0.0977704832651726
배 신고_7.5,중,03,24657.625,30750.0,19437.5,0.11527895900908325
배 신고_7.5,중,04,24740.333333333332,32166.666666666668,19000.0,0.11566563577004635
배 신고_7.5,중,05,27891.6,35400.0,22200.0,0.13039839048155474
배 신고_7.5,중,06,27891.6,35400.0,22200.0,0.13039839048155474
배 신고_7.5,중,07,28502.0,35500.0,23250.0,0.13325212341727521
배 신고_7.5,중,08,24745.10238095238,29537.5,20165.47619047619,0.11568793195003078
배 신고_7.5,중,09,19478.258090330648,22566.010493372858,16064.96758296967,0.0910644604240502
배 신고_7.5,중,10,19946.60440821256,23253.74396135266,16315.458937198067,0.0932540661132098
배 신고_7.5,중,11,31231.666666666668,37333.333333333336,26333.333333333332,0.14601382012468833
배 신고_7.5,중,12,30141.0,35250.0,26250.0,0.14091475166374612
배 신고_7.5,특,01,33480.471362185395,37580.133336972074,31567.080971306306,0.10308000367774141
배 신고_7.5,특,02,31205.72376769338,33767.73761463317,29753.44273325359,0.09607648846824512
배 신고_7.5,특,03,36530.25,38875.0,35125.0,0.11246969206657617
배 신고_7.5,특,04,36672.0,36833.333333333336,36500.0,0.11290611335716239
배 신고_7.5,특,05,42297.8,43200.0,41800.0,0.13022688158700324
배 신고_7.5,특,06,42297.8,43200.0,41800.0,0.13022688158700324
배 신고_7.5,특,07,42872.25,44000.0,42250.0,0.13199550388243358
배 신고_7.5,특,08,38623.96666666667,41865.47619047619,37033.92857142857,0.11891584747954648
배 신고_7.5,특,09,30785.9962573619,34599.679994909,28892.685499447678,0.09478422729185428
배 신고_7.5,특,10,31725.417805383022,33058.42822636301,30894.7895100069,0.09767652756975113
배 신고_7.5,특,11,43495.5,44500.0,42166.666666666664,0.1339143720965984
배 신고_7.5,특,12,41372.25,42500.0,40750.0,0.1273772891672355
배 신고_7.5,하,01,14656.060510251578,17555.281725199613,9241.666536720784,0.09720996079750799
배 신고_7.5,하,02,14658.405537280702,16780.990829346094,11090.82062400319,0.09722551477160701
배 신고_7.5,하,03,17420.0,19437.5,16375.0,0.11554247581797963
배 신고_7.5,하,04,17309.833333333332,19000.0,16166.666666666666,0.11481176804419774
배 신고_7.5,하,05,19897.2,22200.0,17600.0,0.13197311996816902
배 신고_7.5,하,06,19897.2,22200.0,17600.0,0.13197311996816902
배 신고_7.5,하,07,20702.75,23250.0,18250.0,0.13731613038121
배 신고_7.5,하,08,17298.60714285714,20165.47619047619,11471.42857142857,0.11473730754812292
배 신고_7.5,하,09,12888.595958573778,16058.169337355635,6485.966969999982,0.08548681325322738
배 신고_7.5,하,10,14284.925905797101,16312.74154589372,12059.450483091787,0.09474831837153803
배 신고_7.5,하,11,23193.166666666668,26333.333333333332,20333.333333333332,0.15383443735509214
배 신고_7.5,하,12,24034.0,26250.0,22000.0,0.15941147323819305
배 원황_10.0,상,01,23457.0,23500.0,23000.0,0.7039953508428272
배 원황_10.0,상,02,23457.0,23500.0,23000.0,0.7039953508428272
배 원황_10.0,상,03,23457.0,23500.0,23000.0,0.7039953508428272
배 원황_10.0,상,04,23457.0,23500.0,23000.0,0.7039953508428272
배 원황_10.0,상,05,23457.0,23500.0,23000.0,0.7039953508428272
배 원황_10.0,상,07,23457.0,23500.0,23000.0,0.7039953508428272
배 원황_10.0,상,08,23830.348484848484,24348.484848484848,23060.60606060606,0.7152003471159032
배 원황_10.0,상,09,21804.666666666668,22333.333333333332,21000.0,0.65440525045875
배 원황_10.0,상,10,20978.5,21750.0,20000.0,0.6296102002667113
배 원황_10.0,상,11,23457.0,23500.0,23000.0,0.7039953508428272
배 원황_10.0,상,12,23457.0,23500.0,23000.0,0.7039953508428272
배 원황_10.0,중,01,21880.0,23000.0,16000.0,0.7203588135036124
배 원황_10.0,중,02,21880.0,23000.0,16000.0,0.7203588135036124
배 원황_10.0,중,03,21880.0,23000.0,16000.0,0.7203588135036124
배 원황_10.0,중,04,21880.0,23000.0,16000.0,0.7203588135036124
배 원황_10.0,중,05,21880.0,23000.0,16000.0,0.7203588135036124
배 원황_10.0,중,07,21880.0,23000.0,16000.0,0.7203588135036124
배 원황_10.0,중,08,21456.424242424244,23060.60606060606,16833.333333333332,0.7064133596573525
배 원황_10.0,중,09,19430.333333333332,21000.0,15000.0,0.6397080377504428
배 원황_10.0,중,10,18205.5,20000.0,14500.0,0.599382649873858
배 원황_10.0,중,11,21880.0,23000.0,16000.0,0.7203588135036124
배 원황_10.0,중,12,21880.0,23000.0,16000.0,0.7203588135036124
배 원황_10.0,특,01,23563.0,24000.0,23500.0,0.6957738625070083
배 원황_10.0,특,02,23563.0,24000.0,23500.0,0.6957738625070083
배 원황_10.0,특,03,23563.0,24000.0,23500.0,0.6957738625070083
배 원황_10.0,특,04,23563.0,24000.0,23500.0,0.6957738625070083
배 원황_10.0,특,05,23563.0,24000.0,23500.0,0.6957738625070083
배 원황_10.0,특,07,23563.0,24000.0,23500.0,0.6957738625070083
배 원황_10.0,특,08,24443.924242424244,24787.878787878788,24348.484848484848,0.7217860028426014
배 원황_10.0,특,09,22375.333333333332,22666.666666666668,22333.333333333332,0.6607041589871896
배 원황_10.0,특,10,21781.5,22000.0,21750.0,0.6431693072272803
배 원황_10.0,특,11,23563.0,24000.0,23500.0,0.6957738625070083
배 원황_10.0,특,12,23563.0,24000.0,23500.0,0.6957738625070083
배 원황_10.0,하,01,15065.0,16000.0,12000.0,0.6979903625779004
배 원황_10.0,하,02,15065.0,16000.0,12000.0,0.6979903625779004
배 원황_10.0,하,03,15065.0,16000.0,12000.0,0.6979903625779004
배 원황_10.0,하,04,15065.0,16000.0,12000.0,0.6979903625779004
배 원황_10.0,하,05,15065.0,16000.0,12000.0,0.6979903625779004
배 원황_10.0,하,07,15065.0,16000.0,12000.0,0.6979903625779004
배 원황_10.0,하,08,15446.106060606062,16803.030303030304,11848.484848484848,0.7156477377802275
배 원황_10.0,하,09,14270.666666666666,15000.0,12000.0,0.6611873747690025
배 원황_10.0,하,10,13873.5,14500.0,12000.0,0.6427858808645536
